dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_479,0.138529565513039,0.11444761288583,0.110648099526404,0.13850852906313,0.141637793228943,0.138436050388486,0.192531491121881,0.186936592019896,0.172950994860302,0.255381587841383,0.262480246139847,0.23796705902113,0.546672334514823,0.594085613572981,0.581065821283167,0.61340984283225,0.590895575953734,0.612443911007876,0.668735757067288,0.685636059152008,0.673722742717826,0.734366552333619,0.729840527567751,0.730735872910274,0.121208425975091,0.139527457560186,0.18413969266736,0.25194296433412,0.57394125645699,0.605583109931287,0.676031519645707,0.731647650937215
in_all_dmr_48,0.113257910868933,0.123456450627428,0.106991103123667,0.132617717892467,0.130908602383256,0.137754466825332,0.195018486401746,0.194379343322434,0.187723941883821,0.251230729576266,0.248778381087711,0.236455317453203,0.405076846645015,0.435257398486655,0.447057483207765,0.47750685904984,0.455743957214904,0.476329237174177,0.573398797793087,0.604903324173847,0.58304750827663,0.709374293120743,0.699423563903331,0.712398452970786,0.114568488206676,0.133760262367018,0.192373923869334,0.245488142705727,0.429130576113145,0.469860017812974,0.587116543414521,0.707065436664953
in_all_dmr_480,0.113038859071528,0.120941829131978,0.0974771745289796,0.117101901528421,0.122355993115184,0.12140622720656,0.173239251502184,0.144274302465886,0.170877719280441,0.286430389621366,0.265696155705189,0.224105290992083,0.37543887893033,0.4039371946356,0.389843910301006,0.450529575121795,0.441551144165841,0.468776657513166,0.562263090705916,0.567330717679539,0.561475550974959,0.669945735928039,0.67951511471694,0.68823685942354,0.110485954244162,0.120288040616722,0.162797091082837,0.258743945439546,0.389739994622312,0.453619125600267,0.563689786453471,0.67923257002284
in_all_dmr_481,0.108052688923828,0.114192996520146,0.0902510707396988,0.132556843481975,0.14824968428548,0.157372693370714,0.226428224777461,0.225470888378339,0.216476712491718,0.325168927640591,0.305665047204219,0.325462618431571,0.717498218471709,0.759962650278112,0.753343239468735,0.738909784408855,0.743327145374964,0.755453459644176,0.776918519538913,0.797831286273797,0.771360465604824,0.830201592943288,0.817628191440428,0.823913971108757,0.104165585394558,0.14605974037939,0.222791941882506,0.318765531092127,0.743601369406185,0.745896796475998,0.782036757139178,0.823914585164158
in_all_dmr_482,0.0585672611624687,0.0707174311138819,0.0583948203324712,0.0647341251126644,0.0614247914705694,0.0709541186017751,0.10108416238762,0.0995960845094076,0.103856354200716,0.154052404220743,0.1492810421139,0.139061188167156,0.347892584046789,0.363899981109385,0.340225256785212,0.396827407218247,0.369298503939679,0.406424297101808,0.542928425460336,0.557055806615827,0.545884715160809,0.661607789546391,0.652545959243737,0.662457168880023,0.0625598375362739,0.0657043450616696,0.101512200365915,0.147464878167266,0.350672607313795,0.390850069419911,0.548622982412324,0.65887030589005
in_all_dmr_483,0.261803599810442,0.284707662649586,0.209946054569166,0.286080661889156,0.286609212774885,0.320488018007279,0.372378453301007,0.357066585174594,0.33528184049126,0.428482902611815,0.3986801655527,0.431749416775858,0.525964165390708,0.562614109931165,0.568639898281343,0.563524503704428,0.564591169879465,0.593370535170342,0.729453347782238,0.714442090480985,0.726806416956448,0.801209810491807,0.824028722251201,0.816341660166708,0.252152439009731,0.297725964223773,0.35490895965562,0.419637494980124,0.552406057867739,0.573828736251412,0.723567285073224,0.813860064303239
in_all_dmr_484,0.196486801002792,0.207304016347365,0.207698889569781,0.245629361200819,0.236011498311359,0.256999238424026,0.301738434257898,0.304348855135745,0.273386139872922,0.320127338845393,0.303036207595465,0.305729123706966,0.366762068877959,0.346277705329647,0.382587970336238,0.397483970684177,0.394493130455347,0.410009400838707,0.520294390248618,0.532126117726711,0.530786143753283,0.607829454877082,0.610399470829884,0.610382378639424,0.203829902306646,0.246213365978735,0.293157809755522,0.309630890049275,0.365209248181281,0.400662167326077,0.527735550576204,0.609537101448797
in_all_dmr_485,0.119443097994299,0.115699208463117,0.102506673357701,0.118028710395602,0.157675648280572,0.1359769834915,0.185152196806638,0.171645642952284,0.166569264953044,0.236814740745976,0.221434831482842,0.199502983362006,0.488379380245054,0.526152162925812,0.500025091254632,0.499854583752504,0.485433585749477,0.514789988077658,0.608866916080506,0.62010146233622,0.621961065847451,0.647380670723989,0.649953222997891,0.670499277836435,0.112549659938372,0.137227114055891,0.174455701570655,0.219250851863608,0.504852211475166,0.500026052526546,0.616976481421392,0.655944390519438
in_all_dmr_486,0.41762849091448,0.435225158526501,0.437939689524865,0.420791418896335,0.405680836928049,0.447445901005051,0.456961533313878,0.45629966998261,0.436638885354381,0.400724704212005,0.432623776365111,0.420157042968124,0.689431189998791,0.71854050725553,0.700125013874564,0.681229501997315,0.680758265504841,0.688036703188576,0.710022450445044,0.728739725777114,0.720071178829563,0.72167393858054,0.713842087714915,0.736992159115606,0.430264446321949,0.424639385609812,0.449966696216956,0.41783517451508,0.702698903709628,0.683341490230244,0.719611118350574,0.72416939513702
in_all_dmr_487,0.261012785634204,0.270159476023237,0.23239758733762,0.249687248163584,0.245593619535328,0.265309752878358,0.264343327431774,0.242938838196642,0.247905193072359,0.310285497493292,0.304810156975078,0.287983270826245,0.314393727649456,0.350635638460313,0.340514391394197,0.384739781387403,0.361775256716758,0.390744212723615,0.49547279136951,0.522799903207686,0.514329577506487,0.660091719165545,0.65842803211416,0.679702012359399,0.254523282998354,0.25353020685909,0.251729119566925,0.301026308431538,0.335181252501322,0.379086416942592,0.510867424027894,0.666073921213035
in_all_dmr_488,0.207228633333159,0.204686275381461,0.193196776976875,0.229602731052519,0.226116637987205,0.225633110444245,0.264838911696159,0.248482115702441,0.253449118750736,0.283317478756599,0.28261074122906,0.287116913999607,0.426956758000151,0.441064906722423,0.446293879214317,0.468085463333497,0.469186919283074,0.477230041660331,0.487145033990002,0.507249612641597,0.492781229092799,0.618135264442379,0.620437991103763,0.63903991892785,0.201703895230498,0.227117493161323,0.255590048716445,0.284348377995089,0.438105181312297,0.471500808092301,0.495725291908133,0.625871058157997
in_all_dmr_489,0.193375773680046,0.183799946954515,0.162479548112965,0.165682358931265,0.172509305671211,0.161305559917788,0.217788332787106,0.206249432292402,0.194710627777457,0.230594744015513,0.227812265467851,0.228254582073383,0.348689594376702,0.374367030942381,0.364844652013675,0.370429051603179,0.367662786866378,0.376957665332387,0.473206149407614,0.487815763452082,0.481946942390422,0.526584610211853,0.533310209067125,0.545871851151127,0.179885089582509,0.166499074840088,0.206249464285655,0.228887197185582,0.362633759110919,0.371683167933981,0.480989618416706,0.535255556810035
in_all_dmr_49,0.139667643223039,0.147476204839604,0.144740922543334,0.127499612606339,0.149535208316739,0.143747252606681,0.158147168763521,0.18656507080475,0.177337687758384,0.209042344739451,0.194676173525743,0.221981202623796,0.357120617364144,0.378278093066553,0.376053164473796,0.397310652911567,0.371546547920526,0.407120268964307,0.482589808162922,0.495424737729924,0.496941328662918,0.549102682486224,0.551244963001201,0.571226954137257,0.143961590201992,0.140260691176586,0.174016642442218,0.208566573629663,0.370483958301498,0.391992489932133,0.491651958185255,0.557191533208227
in_all_dmr_490,0.0481832318436222,0.0433291855715408,0.047377599094941,0.0904860759348547,0.0775800510269598,0.0876522978888563,0.0998957355660736,0.107507320132354,0.088564719177654,0.195277771633369,0.204241981075294,0.185821739141005,0.332776302639398,0.36156101648629,0.352258725969609,0.431838336238505,0.409970749559225,0.433966035460671,0.467811772228024,0.481311815274509,0.467464487290845,0.633120014914879,0.617628222150835,0.624311558943435,0.0462966721700347,0.0852394749502236,0.0986559249586939,0.195113830616556,0.348865348365099,0.4252583737528,0.472196024931126,0.62501993200305
in_all_dmr_491,0.0863822654073101,0.0751205185078486,0.0709933402679094,0.0807918291197616,0.0800902587248181,0.0838088748814781,0.115511113834168,0.109656091040685,0.103406064573537,0.16655078741088,0.154028489523761,0.138959354190325,0.485444376785079,0.49961326490209,0.507367006696961,0.5074493837778,0.484251033710204,0.506852275858524,0.564935335164404,0.578066966190395,0.568916462887126,0.581258572952953,0.576549471940898,0.597441037278531,0.0774987080610227,0.0815636542420193,0.109524423149463,0.153179543708322,0.49747488279471,0.499517564448843,0.570639588080642,0.585083027390794
in_all_dmr_492,0.137552704431752,0.130917650949634,0.117255305725667,0.16015558363502,0.158098171486928,0.157768674309533,0.219586324415194,0.211479778072802,0.214336354216275,0.309872160780081,0.319121357380186,0.296632628213873,0.363899342404578,0.376769638322374,0.379292278888444,0.435392443404436,0.427774024065798,0.437968164054613,0.548692313130501,0.525845712928066,0.549586281598982,0.639971763363179,0.653995765085247,0.632242943883925,0.128575220369018,0.158674143143827,0.215134152234757,0.30854204879138,0.373320419871799,0.433711543841616,0.541374769219183,0.642070157444117
in_all_dmr_493,0.124762916518896,0.141623064253853,0.12180610007177,0.137105013775975,0.124004303797186,0.130397917389691,0.146931137425926,0.145488762471943,0.133353980655197,0.173859871335663,0.151554261110096,0.135554126458702,0.377989687182448,0.399541070579298,0.398764050343429,0.451382791307347,0.416925479997458,0.455109095173196,0.564851862811136,0.58094445624856,0.560630209408986,0.679738188767165,0.671074211821873,0.677943107636374,0.129397360281506,0.130502411654284,0.141924626851022,0.153656086301487,0.392098269368392,0.441139122159334,0.568808842822894,0.676251836075137
in_all_dmr_494,0.287311668733082,0.295654385507761,0.27396932887142,0.281772663865653,0.278232625310677,0.29377438440066,0.337029003694256,0.326908558941306,0.322991666424929,0.289738201922152,0.29680576512129,0.31397406032971,0.590761623315593,0.628107817912586,0.629713569606863,0.631422390494483,0.614219217780403,0.627652595184176,0.709073629724364,0.716857956166109,0.706067352137768,0.756944427467456,0.758048190944547,0.762496793771807,0.285645127704088,0.284593224525663,0.32897640968683,0.300172675791051,0.616194336945014,0.624431401153021,0.71066631267608,0.759163137394603
in_all_dmr_495,0.321147305376521,0.316348869010728,0.266935817640621,0.303839697327417,0.296321834466257,0.313109273632116,0.351648591293919,0.36726051139761,0.373853310689129,0.363669961297058,0.377205736655293,0.379811270444271,0.57632577455735,0.586709119506566,0.605871622907948,0.596794527800271,0.542153430927347,0.585550906615309,0.620780391373088,0.639183576884478,0.625858133811756,0.629865305863918,0.643473118029133,0.654932865595669,0.301477330675957,0.304423601808597,0.364254137793553,0.373562322798874,0.589635505657288,0.574832955114309,0.628607367356441,0.64275709649624
in_all_dmr_496,0.0941788895231516,0.0878643428235446,0.0776145465555399,0.103624716063023,0.125510012028808,0.116124886718394,0.148175440629876,0.137526066176626,0.147270151413852,0.174808390581984,0.175537311344417,0.185461147117513,0.419002739123026,0.439490177804141,0.441402363481186,0.476494122049782,0.441491271906938,0.478264257494402,0.523052524012255,0.536991283280407,0.513893381149487,0.559012738494411,0.55822014931892,0.603555041836186,0.086552592967412,0.115086538270075,0.144323886073451,0.178602283014638,0.433298426802784,0.465416550483707,0.524645729480716,0.573595976549839
in_all_dmr_497,0.0575015788833888,0.0534662071182302,0.0615526000880419,0.0804783496200213,0.0917584659332606,0.0786327268937024,0.0836875378048011,0.082189935543847,0.0716050057980878,0.11740944991732,0.117881988754688,0.104401719749188,0.203142065238506,0.159651456362322,0.19153692190216,0.272889393832877,0.266247788646338,0.282464991168277,0.405336057027269,0.391320467779425,0.394483250033764,0.553410077462031,0.557007789727561,0.557490801568321,0.0575067953632203,0.0836231808156614,0.0791608263822453,0.113231052807065,0.184776814500996,0.273867391215831,0.397046591613486,0.555969556252638
in_all_dmr_498,0.122552701467046,0.122700933152997,0.114926985440927,0.0936972686977302,0.104184591194057,0.0902914713147141,0.114612599599862,0.117716908474797,0.125867197508889,0.130813890506745,0.103697783752408,0.0920710713973688,0.345321802928939,0.295022445982377,0.308166333535591,0.387330814403544,0.356699434773746,0.386451020113775,0.493385251344264,0.492874816088743,0.492088953303525,0.577320505039403,0.579318627572556,0.601864514490872,0.12006020668699,0.0960577770688338,0.119398901861183,0.108860915218841,0.316170194148969,0.376827089763688,0.492783006912177,0.58616788236761
in_all_dmr_499,0.048308318990723,0.0553609930356781,0.0426248497867886,0.0690097565157481,0.0768785815059704,0.0691341645027363,0.0892006889423956,0.0811280533804537,0.0844920076956129,0.0887564403485575,0.0835169413070211,0.0716592123068999,0.398262306370955,0.411420163994857,0.414309491678598,0.501485795745142,0.505963612876163,0.526095869784074,0.584594964737698,0.591249762317378,0.604441357035715,0.74056195805062,0.744718130710591,0.749148258311889,0.0487647206043966,0.0716741675081516,0.0849402500061541,0.0813108646541595,0.40799732068147,0.51118175946846,0.59342869469693,0.744809449024367
in_all_dmr_5,0.0528680819227632,0.0485579440182792,0.0432932650100931,0.046252943603905,0.043429799780133,0.0556496090453254,0.0652156249187024,0.0676721448387783,0.0553057061843873,0.0947272600084139,0.107811594128349,0.104732897603902,0.387026924333156,0.423340391587314,0.396741046784035,0.432174726545321,0.43508467820556,0.46082190202624,0.528691759908505,0.570476567249159,0.548620094565524,0.719955068137281,0.70611446957325,0.709115417588855,0.0482397636503785,0.0484441174764545,0.0627311586472893,0.102423917246888,0.402369454234835,0.442693768925707,0.549262807241063,0.711728318433129
in_all_dmr_50,0.116621684800453,0.107041575209994,0.0852244431828353,0.104399914755486,0.0951240744303598,0.120908301378959,0.13130948887405,0.143114440589083,0.133550618711004,0.180551621507832,0.182339902153212,0.19923179657607,0.286572983162257,0.300384641883368,0.301510376372784,0.338869623960479,0.324509536794131,0.322943473988592,0.39999112059452,0.394778164822634,0.394109929600239,0.64059622480006,0.662547890531321,0.652370853947672,0.102962567731094,0.106810763521602,0.135991516058046,0.187374440079038,0.296156000472803,0.328774211581067,0.396293071672464,0.651838323093018
in_all_dmr_500,0.234571830396455,0.18906813377123,0.225902764904503,0.248307530440563,0.263662057739309,0.247011892266802,0.278260152335935,0.30047794435863,0.275267411187197,0.348601853999282,0.368327593416553,0.326609277571472,0.617014341262292,0.646009204940715,0.642591259951732,0.688006114223644,0.674578437233418,0.723080824220092,0.773900673383599,0.783693959004408,0.781158873705261,0.842279910826581,0.842828528416993,0.860099628777522,0.216514243024063,0.252993826815558,0.284668502627254,0.347846241662436,0.635204935384913,0.695221791892385,0.779584502031089,0.848402689340365
in_all_dmr_501,0.101372097728939,0.0939530301432222,0.0922185405604445,0.107647800220074,0.115376171353738,0.114570743337795,0.158340351954635,0.161570741819232,0.15261853491881,0.222908084768518,0.215680688485572,0.228753935431475,0.513044847816887,0.554185307761103,0.551458253430241,0.565821822328425,0.546761932871119,0.57608807089512,0.631671436174237,0.663263702324579,0.643162369107312,0.767162968861243,0.768267491060199,0.779175938085802,0.0958478894775352,0.112531571637202,0.157509876230892,0.222447569561855,0.539562803002744,0.562890608698221,0.646032502535376,0.771535466002415
in_all_dmr_502,0.206305998135186,0.225302985920528,0.221631698222032,0.229673099158712,0.251035764734566,0.243880509403628,0.304346804741275,0.314180865382236,0.311432647148484,0.380303750131389,0.4020582107261,0.392354443446453,0.720334816905947,0.736827944806584,0.730337434569716,0.726576173550724,0.712235598308599,0.73716952023365,0.791073659327322,0.802233945019649,0.790006728331628,0.813265435862889,0.80586048707445,0.82341550864686,0.217746894092582,0.241529791098969,0.309986772423998,0.391572134767981,0.729166732094082,0.725327097364324,0.794438110892866,0.814180477194733
in_all_dmr_503,0.134787672182316,0.127848749091018,0.12507659541224,0.15636346711313,0.146793248807329,0.181002241404476,0.198957001924974,0.161756830349002,0.195331205060044,0.277549275854571,0.28194679610129,0.271905863304953,0.524957750175673,0.521251611905814,0.525570632700123,0.556303493032476,0.521831978433847,0.5761597064666,0.657249002217898,0.670972835497792,0.67320629835677,0.727411922676542,0.716682447008293,0.74438086581477,0.129237672228525,0.161386319108312,0.185348345778007,0.277133978420271,0.523926664927203,0.551431725977641,0.667142712024153,0.729491745166535
in_all_dmr_504,0.147609746672167,0.140550003427116,0.150749345917905,0.14467460314313,0.150301183624368,0.154995558904862,0.207705257256238,0.195891497853448,0.179597995021781,0.256373863070113,0.256405335663168,0.257532934088958,0.465856520691815,0.50480783476949,0.500550537583055,0.491394312332011,0.508644175254978,0.53181804216798,0.562211993057973,0.578030329927704,0.574985419606547,0.66866024265893,0.67129111006398,0.677153758138416,0.146303032005729,0.149990448557453,0.194398250043822,0.256770710940746,0.49040496434812,0.510618843251656,0.571742580864075,0.672368370287109
in_all_dmr_505,0.0910462898721555,0.0977574669606053,0.0934309458473093,0.112544641324109,0.101668468083149,0.102727719240305,0.136361245104173,0.150014232645978,0.138322688323873,0.207194203207775,0.194558920190963,0.187745807226282,0.541063303868479,0.56656822829726,0.575176434383497,0.612735328466281,0.559779270166054,0.599829841719359,0.646072715722884,0.67078705712103,0.66230589965735,0.746792982264077,0.752855225510145,0.753892196330573,0.09407823422669,0.105646942882521,0.141566055358008,0.196499643541673,0.560935988849745,0.590781480117231,0.659721890833755,0.751180134701598
in_all_dmr_506,0.0848464544078386,0.0706601143261017,0.0631818966888582,0.0769655431902077,0.096960191733782,0.0842587662527666,0.14168323736818,0.142369347660457,0.143204691444472,0.202618759921686,0.206931312915867,0.194525484897121,0.455386126691355,0.500949668431226,0.499209142068728,0.507842075581301,0.477369550479062,0.518452180648822,0.590196717983733,0.612372047283398,0.591863819840407,0.640490121962994,0.642396152985746,0.647683978366634,0.0728961551409328,0.0860615003922521,0.142419092157703,0.201358519244891,0.485181645730436,0.501221268903062,0.598144195035846,0.643523417771791
in_all_dmr_507,0.11395897742633,0.101710880684976,0.0873831144113161,0.109540051812061,0.115508214872703,0.106293222495423,0.169709083218651,0.176723762707138,0.169433640323925,0.234537759204623,0.232657492906481,0.218179242456432,0.434953963266502,0.462182274994482,0.466344998297878,0.472338941245435,0.43598002061724,0.468834823544438,0.56380558802534,0.586199993350086,0.574854075613373,0.696575301410857,0.69123132942001,0.700006121199951,0.101017657507541,0.110447163060062,0.171955495416571,0.228458164855845,0.454493745519621,0.459051261802371,0.574953218996266,0.695937584010273
in_all_dmr_508,0.0632675544147758,0.0814521431649737,0.0645366545125252,0.109802756191336,0.100337833453592,0.0931138922668226,0.187239057485371,0.170064839459889,0.169150802203305,0.28372161412953,0.278789078007782,0.27369845699357,0.653116531968355,0.705476833415404,0.716456299316932,0.697345799194743,0.688764625269638,0.708352761914211,0.736569628199967,0.750821477592778,0.735293085943601,0.771079449445394,0.766028497925662,0.790038460375004,0.0697521173640916,0.101084827303917,0.175484899716188,0.278736383043627,0.691683221566897,0.698154395459531,0.740894730578782,0.775715469248687
in_all_dmr_509,0.0463987445881674,0.0397211108238917,0.0372798245584018,0.0536330375779444,0.0434579362105792,0.044988502700809,0.0830369809658965,0.0805543160379429,0.0796991098290432,0.186138918203004,0.200730586216543,0.173239110176943,0.433971481712238,0.462010800844569,0.459971461714801,0.509062341365144,0.489464332204682,0.498969075790929,0.59845833626516,0.5941747891605,0.589301790617924,0.710140865315326,0.704907240155202,0.710037582282637,0.0411332266568203,0.0473598254964442,0.0810968022776275,0.186702871532163,0.451984581423869,0.499165249786918,0.593978305347861,0.708361895917722
in_all_dmr_51,0.102361541633135,0.095758108802854,0.120351499337251,0.128327493647963,0.128856154404993,0.137075299926403,0.179176468564482,0.181134911078947,0.16927178711333,0.203725507204654,0.243649508684242,0.200048090150311,0.270778139955572,0.25902893665977,0.261968682969799,0.414809840739928,0.366697321449114,0.381623902682497,0.515245815444249,0.509369379078335,0.509049724073071,0.599349170046673,0.625655574252862,0.627591920642743,0.106157049924413,0.131419649326453,0.176527722252253,0.215807702013069,0.263925253195047,0.38771035495718,0.511221639531885,0.617532221647426
in_all_dmr_510,0.0852085549034215,0.0810092907533674,0.0791474206752619,0.0890372048453757,0.090708101601799,0.105040262261309,0.134786465785215,0.135966509217726,0.12075417245652,0.202961664905034,0.186450578107381,0.165748999422184,0.423521790609227,0.449638791621498,0.413989203234064,0.431195218220792,0.424426902834981,0.448253276672849,0.537036312229852,0.580390849059732,0.573066203350941,0.718471711246589,0.671580677263159,0.719987494997761,0.0817884221106836,0.0949285229028279,0.130502382486487,0.1850537474782,0.429049928488263,0.434625132576207,0.563497788213508,0.703346627835836
in_all_dmr_511,0.0923820238949963,0.0959556323181263,0.0742572732567313,0.111415820716241,0.120808861424033,0.102749101222802,0.148194868505797,0.14495088194894,0.134911698652367,0.187040514621596,0.185413231727787,0.174969280023384,0.434580926320433,0.488358066728414,0.492576696037737,0.563132083772717,0.529156274952845,0.559950541092877,0.659950912624093,0.654656865774956,0.643635427061973,0.854187660677521,0.843886203300163,0.845666386611754,0.087531643156618,0.111657927787692,0.142685816369035,0.182474342124256,0.471838563028861,0.55074629993948,0.652747735153674,0.847913416863146
in_all_dmr_512,0.0659268489811465,0.0720787605526649,0.0594205114338765,0.0642795206264688,0.0774924205678447,0.0717294553834578,0.120334762991733,0.11628976136811,0.116067890123062,0.190842890281279,0.171024330149819,0.191276023843826,0.39735370200695,0.429822233405644,0.436423815444154,0.483500115560538,0.481337350996228,0.506373833794538,0.654208635613255,0.683024356047161,0.656541088915071,0.823176115809415,0.829253341834951,0.819264706713549,0.0658087069892293,0.0711671321925904,0.117564138160968,0.184381081424975,0.421199916952249,0.490403766783768,0.664591360191829,0.823898054785972
in_all_dmr_513,0.133784280047848,0.142111034424296,0.128576107481581,0.161536695512951,0.153355084678446,0.160238939484447,0.206931119244487,0.210427711603224,0.200302614906787,0.255279866750156,0.259582019471821,0.229598835036135,0.65316208837908,0.670828714376076,0.670808629407166,0.665522665084508,0.624761314628863,0.6559283666082,0.742708345036874,0.747969230930394,0.739869033306257,0.746177102609291,0.745898503815053,0.774569299984802,0.134823807317908,0.158376906558615,0.205887148584833,0.248153573752704,0.664933144054107,0.648737448773857,0.743515536424508,0.755548302136382
in_all_dmr_514,0.032922549140022,0.032484655996745,0.0325188611656101,0.0387254373706571,0.0456425420912821,0.0359103453096914,0.051577107801184,0.0372983345763393,0.0576380649258435,0.113467452663629,0.0952493528459731,0.095432110668873,0.283877125895531,0.297023658916333,0.309605387044869,0.373658876019777,0.378801714281293,0.41473129516718,0.557290146448213,0.575354737068727,0.561925878582104,0.76863334907859,0.776194328155213,0.767506993226335,0.0326420221007924,0.0400927749238769,0.0488378357677889,0.101382972059492,0.296835390618911,0.38906396182275,0.564856920699681,0.770778223486713
in_all_dmr_515,0.156662202100331,0.138291099831871,0.165000712337619,0.218013026023553,0.198397508168617,0.216503075162934,0.279896618072753,0.3012805010192,0.288640761898958,0.396774426757468,0.417438130491712,0.432981668897323,0.61492788510518,0.633456737819497,0.640820109514806,0.686078210235211,0.665439571381021,0.674103405821576,0.701733134796216,0.710093848522092,0.709607326641189,0.770174025353634,0.768511340116242,0.777576526220285,0.153318004756607,0.210971203118368,0.289939293663637,0.415731408715501,0.629734910813161,0.675207062479269,0.707144769986499,0.772087297230054
in_all_dmr_516,0.341100570557018,0.338742041422983,0.302288182641885,0.480142754763925,0.490237938194279,0.486872075069482,0.486238898717175,0.480348627784027,0.485457950459245,0.519872472715595,0.514844978269001,0.517326992362068,0.659434156272685,0.701795388888834,0.711300643927425,0.786367566910897,0.774130231426013,0.795422390158312,0.819269271621436,0.830832602256606,0.828860576887749,0.902366079958559,0.912249355123202,0.893860720319853,0.327376931540629,0.485750922675895,0.484015158986816,0.517348147782221,0.690843396362981,0.785306729498407,0.82632081692193,0.902825385133871
in_all_dmr_517,0.272598116214881,0.2664141401604,0.249265744241819,0.339762072877775,0.336977163892114,0.339070036083507,0.34344141595445,0.333830177631262,0.337488045724252,0.332722897526863,0.333133700788958,0.330004602497854,0.444437484868565,0.460895009571261,0.461864070441149,0.450149270417573,0.452724209591143,0.464598441132125,0.545836341770184,0.550100147795559,0.554831861952326,0.607793653406812,0.614248029167174,0.624792134210915,0.262759333539033,0.338603090951132,0.338253213103321,0.331953733604558,0.455732188293658,0.455823973713614,0.55025611717269,0.615611272261634
in_all_dmr_518,0.213940565438663,0.224353548288209,0.24441867532098,0.276398307342525,0.30118252302157,0.307735277319829,0.383569339820982,0.386196889840027,0.366965538080805,0.474758613404888,0.480000592741406,0.481628037493809,0.620286276323048,0.628176716458241,0.615144503148808,0.628543147759769,0.619516101554934,0.637222148245416,0.693463314879019,0.699391775811077,0.687468013545361,0.721956776696982,0.714514461614807,0.744901439067329,0.227570929682617,0.295105369227975,0.378910589247271,0.478795747880034,0.621202498643366,0.62842713252004,0.693441034745152,0.727124225793039
in_all_dmr_519,0.116166586415956,0.116890837802709,0.0995385879987241,0.113809779122903,0.131042357401816,0.115713816047561,0.125446461318611,0.119608229331181,0.116880635392713,0.109670450315216,0.0883246799180593,0.0871437538989074,0.298161255274087,0.33630371141075,0.286097897077155,0.329174790485399,0.303486773112113,0.331852588427877,0.524160177739681,0.523668934648819,0.525670040024667,0.651796327186068,0.677166458813741,0.677335697948588,0.110865337405796,0.120188650857427,0.120645108680835,0.0950462947107276,0.306854287920664,0.321504717341796,0.524499717471056,0.668766161316132
in_all_dmr_52,0.336768741032615,0.361910612397748,0.385671473783834,0.357513815329598,0.32350889921853,0.353003779086231,0.351821955171565,0.349164116219162,0.361054027335053,0.352823885171176,0.353411130979563,0.356852127954326,0.582647945975191,0.57859372760968,0.594100572574645,0.562770792776991,0.558505543140494,0.557743191836197,0.564306445197346,0.566922510337787,0.586448084532912,0.61178986234958,0.629465837454917,0.638190921282676,0.361450275738066,0.34467549787812,0.354013366241927,0.354362381368355,0.585114082053172,0.559673175917894,0.572559013356015,0.626482207029058
in_all_dmr_520,0.080283001820729,0.0664121448738194,0.0720633054511678,0.0805067658568205,0.0825328367668572,0.0884707867136672,0.123560981810699,0.104890414882511,0.115306627141029,0.16425643586704,0.178633070839583,0.166916254978306,0.423816857843808,0.42223475643028,0.456820306010057,0.496890952434062,0.471938152122803,0.497468068567905,0.606317957624153,0.624641891391292,0.620568046422835,0.76074940211755,0.735241362726095,0.750999173099371,0.0729194840485721,0.0838367964457816,0.114586007944746,0.169935253894976,0.434290640094715,0.488765724374923,0.617175965146093,0.748996645981005
in_all_dmr_521,0.473776823418002,0.466103288208984,0.510785342800314,0.619811767867718,0.61948549583114,0.619670090436067,0.779426806368909,0.759910233279729,0.774448992968728,0.891712353505432,0.912430581880598,0.895372025101963,0.830526805546656,0.872144261738421,0.869823436518976,0.881109214310321,0.903913566059704,0.894495925782655,0.931487003706233,0.926920255216159,0.926817267363794,0.933903481542769,0.942585758854583,0.936646700191533,0.483555151475767,0.619655784711642,0.771262010872455,0.899838320162664,0.857498167934684,0.893172902050893,0.928408175428729,0.937711980196295
in_all_dmr_522,0.299649655694383,0.280408434732656,0.341137538949856,0.360318520623082,0.320455945475775,0.344644177319791,0.459046553002805,0.480513492023322,0.471623917500231,0.488202507962733,0.519400206148781,0.456079265838327,0.536021991788033,0.525939745746949,0.522304353397152,0.495557447664556,0.497455221663526,0.495622941685995,0.705367238167015,0.695769792133943,0.717698876278371,0.783441712411282,0.775370476496235,0.797232040961478,0.307065209792298,0.341806214472883,0.470394654175453,0.487893993316614,0.528088696977378,0.496211870338026,0.706278635526443,0.785348076622998
