dmr,k502_2_li_w_4d,k502_4_li_w_4d,WT4DF_li_w_4d,k520_li_w_23d,k528_li_w_23d,k529_li_w_23d,k534_li_w_3m,k535_li_w_3m,k536_li_w_3m,k427_li_w_1y,k430_li_w_1y,s288_ki_w_1y,k502_1_li_m_4d,k502_3_li_m_4d,k502_5_li_m_4d,k518_li_m_23d,k519_li_m_23d,k526_li_m_23d,k541_li_m_3m,k542_li_m_3m,k543_li_m_3m,k428_li_m_1y,k429_li_m_1y,k431_li_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
li_all_dmr_185,0.0595001066131996,0.065981562818294,0.0649835434013026,0.0853836370358285,0.0876698615466844,0.0827615787462907,0.133037004373326,0.11448378434352,0.120407874358768,0.130833467692431,0.131318148590445,0.120164151635244,0.279326369984525,0.30587154501105,0.249019282915005,0.413553033055577,0.443694712957882,0.448598636319112,0.495760137635146,0.506533282154104,0.505097013320422,0.491465038045638,0.511072481673092,0.544137824926204,0.0634884042775987,0.0852716924429345,0.122642887691871,0.12743858930604,0.278072399303527,0.43528212744419,0.502463477703224,0.515558448214978
li_all_dmr_186,0.132753003599244,0.128638989240604,0.127448539420409,0.16307600505079,0.181937293683848,0.201091071016841,0.245398062371324,0.188250389188036,0.219720961452459,0.222822598037986,0.222283218489993,0.193810978446082,0.353121860205368,0.333051828360113,0.364471535360076,0.415894563301072,0.459794236136504,0.440361332498795,0.46960512798354,0.512309493070565,0.489187442957227,0.507371920961037,0.496244037974805,0.513666271303834,0.129613510753419,0.18203478991716,0.217789804337273,0.212972264991354,0.350215074641852,0.438683377312124,0.490367354670444,0.505760743413225
li_all_dmr_187,0.287211584626188,0.254160981191099,0.281678981211323,0.316582408441529,0.349663057562678,0.325851513658536,0.350161709754264,0.326900793779887,0.33090872363466,0.351138853431654,0.352081694216356,0.345444293854238,0.535816400400284,0.516270663151331,0.516962589371745,0.546758243462325,0.595013529751989,0.57946472323232,0.600114081130426,0.62740069494001,0.619766956580623,0.613098029395653,0.594885001228043,0.619790636350183,0.274350515676203,0.330698993220914,0.33599040905627,0.349554947167416,0.523016550974453,0.573745498815545,0.615760577550353,0.609257888991293
li_all_dmr_188,0.172676411828921,0.160723496649034,0.14110880183977,0.194612934078697,0.150692271967834,0.1953627844347,0.192647779476932,0.226909151004313,0.227066150000932,0.233223497622286,0.211412990490906,0.13637193251253,0.573890030911172,0.543805723165887,0.564168220778376,0.586156433353307,0.633157656670652,0.638300958376346,0.656351247293826,0.699459123957086,0.689881910747581,0.664155676654485,0.683711148915226,0.683703476150477,0.158169570105908,0.180222663493744,0.215541026827392,0.193669473541907,0.560621324951812,0.619205016133435,0.681897427332831,0.677190100573396
li_all_dmr_189,0.14278249652605,0.111042854229862,0.128191647124225,0.13819628382514,0.168512157145012,0.137963487688642,0.148920639590319,0.164498222338469,0.149654318754801,0.158005065646974,0.158243289393514,0.177346129758856,0.47378512376872,0.430266352429882,0.471509610256527,0.434920151745974,0.484332253206784,0.463195070587785,0.458368401933899,0.479499795240898,0.472648338798564,0.468420663952412,0.467939338323425,0.454175043771324,0.127338999293379,0.148223976219598,0.15435772689453,0.164531494933115,0.45852036215171,0.460815825180181,0.470172178657787,0.46351168201572
li_all_dmr_19,0.295839619149958,0.249257255623409,0.229391451806149,0.290232106533942,0.264228823514901,0.286959193890389,0.297976353817823,0.332705638437085,0.329995863679058,0.281639358768305,0.290103839946656,0.263935671996722,0.520384052998045,0.514918851751085,0.459586627400235,0.559119935655684,0.580818727928434,0.570077314142885,0.633305852439138,0.669142227730024,0.658064428391989,0.689469960845921,0.684956237613247,0.672994818848921,0.258162775526505,0.280473374646411,0.320225951977989,0.278559623570561,0.498296510716455,0.570005325909001,0.653504169520384,0.68247367243603
li_all_dmr_190,0.0920108531035454,0.0967671903950326,0.0991620785096366,0.137789381080466,0.14991579908198,0.117308784048575,0.164844171552667,0.13536094398079,0.145972180890881,0.159363899155916,0.159897804059877,0.161968112193039,0.457217836399403,0.45818885209041,0.435386896389045,0.484760900264689,0.542941616737022,0.527646149972113,0.571076072143396,0.581860209153452,0.581431124000327,0.557793536586031,0.567360139747307,0.594202545298961,0.0959800406694049,0.135004654737007,0.148725765474779,0.160409938469611,0.450264528292953,0.518449555657941,0.578122468432392,0.5731187405441
li_all_dmr_191,0.166623653488951,0.161235321265967,0.140107595815861,0.186664941393685,0.196915414520674,0.170111050786839,0.227071226524965,0.213819985797408,0.213185637530636,0.221051676174021,0.200751386048038,0.182122322767761,0.478189840787424,0.454747493072054,0.473458165105987,0.477227225949776,0.511665488248315,0.507621729244932,0.565928200815016,0.588950572652683,0.587559350674003,0.543615950154168,0.555055771089945,0.580479989019259,0.155988856856926,0.184563802233733,0.21802561661767,0.201308461663273,0.468798499655155,0.498838147814341,0.580812708047234,0.559717236754457
li_all_dmr_192,0.0685727139255867,0.0776601201195077,0.0521510017778212,0.0944540852802425,0.090045164568275,0.0820698810470762,0.13622440900147,0.115745187154165,0.0963142014550066,0.0864593510038548,0.120092467104675,0.11435810426487,0.382572324219056,0.36805833398469,0.33906780207174,0.559514857166024,0.61277533728804,0.599553578163596,0.638361573420652,0.670304078638126,0.679019376318873,0.67590365098181,0.673740635937357,0.669798402609788,0.0661279452743052,0.0888563769651979,0.116094599203547,0.106969974124467,0.363232820091829,0.590614590872553,0.662561676125884,0.673147563176318
li_all_dmr_193,0.0784656101598122,0.093264940975429,0.0672541253825445,0.103022348291584,0.0993939242005085,0.090271331491339,0.12599022219888,0.125772102420449,0.111658845816001,0.11703165039775,0.115202551658228,0.103700447791259,0.297245298924675,0.298609505603072,0.284310624668919,0.37330066738914,0.417498042638603,0.415823095387328,0.449345705952451,0.480165032769467,0.496403975480269,0.480700126623367,0.476009847947033,0.498087692786561,0.0796615588392619,0.0975625346611438,0.12114039014511,0.111978216615746,0.293388476398889,0.40220726847169,0.475304904734062,0.484932555785654
li_all_dmr_194,0.0649997048748796,0.0527202664033754,0.0584807385060564,0.0866104047380909,0.090293450115117,0.0888503599410165,0.104832093895687,0.107444997783322,0.106582561482808,0.11569945323184,0.11984241415701,0.100973361184994,0.382527529667391,0.361840797321862,0.35810736976049,0.461871882359418,0.516858237030371,0.505098374463709,0.547400853127239,0.555263151148092,0.556535376733294,0.573130445577287,0.560075567811137,0.594785363371395,0.0587335699281038,0.0885847382647415,0.106286551053939,0.112171742857948,0.367491898916581,0.494609497951166,0.553066460336208,0.575997125586606
li_all_dmr_195,0.0616720375148462,0.0579335933763112,0.0546587686091854,0.0584886261048406,0.0878996394194582,0.0763144395741853,0.100568304657219,0.107636357107394,0.114516766508584,0.0987889799087989,0.0970979676227827,0.0891495833636314,0.438635374981123,0.4308237205273,0.405004183825928,0.416312750175294,0.459477108695574,0.457282433738683,0.518225174243331,0.522569840748531,0.536594826832918,0.527019234034017,0.49666295759266,0.517981090942611,0.0580881331667809,0.074234235032828,0.107573809424399,0.095012176965071,0.42482109311145,0.44435743086985,0.525796613941593,0.513887760856429
li_all_dmr_196,0.0371968997633343,0.0373779090727671,0.0348795648721952,0.0706819126744483,0.0611304294623577,0.046812711085757,0.0719473539079752,0.0574344608191922,0.0597018978928049,0.060817873440606,0.0756474737445988,0.0801948842401278,0.368095889339908,0.392950317762593,0.364356051404879,0.4135668192482,0.541925138257225,0.578348482495471,0.57211165200871,0.551486785911552,0.592713674000797,0.630598020160386,0.601545444326178,0.631381501712376,0.0364847912360989,0.059541684407521,0.0630279042066574,0.0722200771417775,0.375134086169127,0.511280146666965,0.57210403730702,0.62117498873298
li_all_dmr_197,0.110194162700178,0.133501645450825,0.114918173580196,0.156664708556429,0.165736959064232,0.161675221331847,0.224576502779004,0.179835074119681,0.212516854780419,0.20995745862417,0.201041671895097,0.212521236996648,0.563463693279762,0.562969686498739,0.543230101077895,0.649803397596684,0.676082244680517,0.672274427024463,0.722683493236517,0.751996386429143,0.736821962817534,0.727099998510017,0.721948508394917,0.726128194810246,0.1195379939104,0.161358962984169,0.205642810559701,0.207840122505305,0.556554493618799,0.666053356433888,0.737167280827731,0.725058900571727
li_all_dmr_198,0.193132491278781,0.201982364117814,0.194889318577243,0.214081133490193,0.243683905341116,0.233309223558496,0.284938917073389,0.255524988828778,0.276621835691131,0.277014039280648,0.278636379082528,0.267564191745138,0.617643040230024,0.585411420748285,0.642420041472713,0.720606548892087,0.750898772420088,0.774376033731997,0.823352140230342,0.827898877580084,0.791351797662102,0.774403479487568,0.788424849927295,0.822365464288612,0.196668057991279,0.230358087463268,0.272361913864433,0.274404870036105,0.615158167483674,0.748627118348057,0.814200938490843,0.795064597901158
li_all_dmr_199,0.161443326039484,0.178232911274215,0.16848240964115,0.249049319521685,0.257517339614097,0.196859926057415,0.298590250272556,0.236944460216847,0.284935591975634,0.266529954953507,0.249532381100514,0.261666515077578,0.638228486541862,0.636829023611509,0.586812759906716,0.740843791585659,0.756774007254702,0.771204907140579,0.799214754748278,0.801867113873391,0.813806021409944,0.823289376483438,0.80443274706804,0.808783643982179,0.169386215651616,0.234475528397732,0.273490100821679,0.2592429503772,0.620623423353362,0.75627423532698,0.804962630010538,0.812168589177886
li_all_dmr_2,0.164742470567432,0.162516866822371,0.152547500108014,0.178016071885797,0.207859719623586,0.199588231038072,0.250193254264332,0.219312245208698,0.257149852253599,0.232347913480021,0.216393077089124,0.219533545460238,0.560697065389375,0.558519521071697,0.476742450886083,0.623941954102678,0.636271702156439,0.653726133018736,0.667219437972957,0.685048432988315,0.670549238258828,0.673060304188109,0.675014269079941,0.692119291719346,0.159935612499272,0.195154674182485,0.242218450575543,0.222758178676461,0.531986345782385,0.637979929759284,0.674272369740033,0.680064621662465
li_all_dmr_20,0.195882015143699,0.223169941984279,0.172867560307424,0.289142565044595,0.285736293712293,0.25876357740764,0.330440027528688,0.330930507488526,0.321636209675752,0.312542880394976,0.329225633528641,0.324023245419038,0.516258090133845,0.495159044985922,0.502626706129569,0.57191613023569,0.616812965896501,0.628554618979751,0.66285716459564,0.668921408645142,0.678326677427515,0.662599729793753,0.69223390158963,0.677749939556337,0.197306505811801,0.277880812054843,0.327668914897655,0.321930586447552,0.504681280416445,0.605761238370647,0.670035083556099,0.677527856979907
li_all_dmr_200,0.0623126616252934,0.0685584390777864,0.0657688888687667,0.0625942142833063,0.104860725223348,0.0578423343143505,0.0762794353757033,0.0735093640925513,0.104055857148906,0.0723223566805715,0.0727669669469238,0.0913530812310435,0.370930598996839,0.39710822536531,0.324015755325983,0.359410951005272,0.360366780125787,0.396470414044938,0.385377816462828,0.419208471847835,0.415667864805758,0.39930605175158,0.385116999402569,0.389903456222385,0.0655466631906155,0.0750990912736683,0.0846148855390535,0.0788141349528463,0.364018193229377,0.372082715058666,0.40675138437214,0.391442169125511
li_all_dmr_201,0.14172602307995,0.136070359726241,0.120883669340162,0.155467830693632,0.162781252163236,0.137903093208042,0.187126880284536,0.200995458793328,0.187667336136317,0.1818940751603,0.169854699203596,0.158083985931147,0.527547725252836,0.531515087954857,0.536274908839514,0.580449914616775,0.626585744704529,0.605780041785225,0.622004119382636,0.64959233270025,0.6503140149933,0.614056254668204,0.60785418614559,0.643001968453675,0.132893350715451,0.15205072535497,0.19192989173806,0.169944253431681,0.531779240682402,0.604271900368843,0.640636822358729,0.621637469755823
li_all_dmr_202,0.0933891108390071,0.106385667617273,0.0995965665009605,0.1247089846796,0.15005816431365,0.133773113985003,0.141388917174135,0.168898789812303,0.155118183372268,0.163557493687269,0.176963466913591,0.149794376035319,0.456468501166915,0.43936265417159,0.443103682111692,0.481727018425826,0.512607329817962,0.54107565585812,0.572174565292642,0.604731201004399,0.584832432304322,0.622606038780313,0.595900314227819,0.599868283926595,0.0997904483190802,0.136180087659418,0.155135296786235,0.163438445545393,0.446311612483399,0.511803334700636,0.587246066200454,0.606124878978242
li_all_dmr_203,0.156323409344206,0.157804925392933,0.162698327718929,0.216548672215238,0.235779407800998,0.189773990235749,0.252987858629197,0.207976484714681,0.232153299444141,0.249972832213454,0.33965748725856,0.196044410431713,0.533980520371775,0.559358219433569,0.500307528481844,0.640933003234911,0.678781861945183,0.644966052606992,0.717321248083263,0.723514452615444,0.729838010663888,0.707731053355752,0.695741702190185,0.754537476923578,0.158942220818689,0.214034023417328,0.231039214262673,0.261891576634576,0.531215422762396,0.654893639262362,0.723557903787532,0.719336744156505
li_all_dmr_204,0.32872883166811,0.32630633832258,0.323315933971795,0.243083478567988,0.348453170357313,0.280153362348485,0.300970201349069,0.297665417336994,0.311210934290807,0.300262540903971,0.308061692102383,0.334064778230388,0.566044649833682,0.539108323812215,0.499969494849371,0.706782266158487,0.744221964078253,0.7452340531678,0.761881542491392,0.772166131499779,0.769781039870445,0.744788816640277,0.746031645803591,0.7832820327593,0.326117034654162,0.290563337091262,0.303282184325623,0.314129670412247,0.535040822831756,0.732079427801513,0.767942904620539,0.758034165067723
li_all_dmr_205,0.318457439649332,0.345342652514777,0.286578019017131,0.326027291553426,0.337134719981521,0.310751810173691,0.348785650843865,0.354578062770452,0.356613047416467,0.345203554188775,0.363192493287575,0.380149037988781,0.389259763302125,0.420350826225488,0.379746338847232,0.588402637723675,0.643353067429235,0.635325976270151,0.677858415171362,0.706783408739194,0.683482465408554,0.636166503394672,0.631911980602185,0.690559318902319,0.31679270372708,0.324637940569546,0.353325587010261,0.36284836182171,0.396452309458282,0.622360560474354,0.68937476310637,0.652879267633059
li_all_dmr_206,0.134905361241259,0.132282353908412,0.118279990672271,0.175536984954387,0.202599434170235,0.160258994430386,0.232796314484783,0.237550528571115,0.213192238605465,0.213436010008624,0.228686511801884,0.197823374674845,0.398247629960092,0.416978119721736,0.380701675253479,0.549707016194525,0.570639700262311,0.560703870093299,0.612351889198107,0.610712336660983,0.622148443091088,0.566836881931355,0.590596600683958,0.611117493031436,0.128489235273981,0.179465137851669,0.227846360553788,0.213315298828451,0.398642474978436,0.560350195516712,0.615070889650059,0.58951699188225
li_all_dmr_207,0.161020229134523,0.149540883209574,0.142971656849235,0.204032673294201,0.213193922684988,0.22966660811609,0.228912462841213,0.250274957417109,0.238097519666042,0.241723966442237,0.264173789019107,0.219814947606806,0.464690986875987,0.475174163621774,0.431307895188557,0.553170496171995,0.580433889003135,0.566955004394552,0.621508850049744,0.626904166281707,0.652576388515115,0.622185219803557,0.608076964384606,0.637691824550869,0.151177589731111,0.21563106803176,0.239094979974788,0.24190423435605,0.457057681895439,0.566853129856561,0.633663134948855,0.622651336246344
li_all_dmr_208,0.0618999924337515,0.0636964413210945,0.070832994366033,0.10140767210749,0.104199140197526,0.130397514027872,0.15042220162785,0.187882920591545,0.126192010722452,0.137600654854058,0.126724378270023,0.140150107694407,0.395555309443623,0.423117169401153,0.370741603599331,0.501747407678889,0.543100061663792,0.548631352041382,0.578831946288538,0.594770855304004,0.591379332555398,0.574214763762384,0.575633769839063,0.596626098561941,0.065476476040293,0.112001442110963,0.154832377647282,0.134825046939496,0.396471360814702,0.531159607128021,0.588327378049313,0.582158210721129
li_all_dmr_209,0.63726765116042,0.610523282193501,0.605937951294281,0.6183985356649,0.711544579093627,0.722567150501457,0.723141920459731,0.704567063372454,0.711779068958296,0.685169708371679,0.698823039967035,0.676428095064868,0.82735112361398,0.830149125806835,0.812284719441617,0.899021081255811,0.881126723137647,0.918724518616479,0.890786049478997,0.905756258140372,0.923176531983505,0.898053614845554,0.91099555883399,0.907046889317155,0.617909628216067,0.684170088419995,0.713162684263494,0.686806947801194,0.823261656287477,0.899624107669979,0.906572946534291,0.905365354332233
li_all_dmr_21,0.204715181998842,0.192147613374949,0.165360513482513,0.218761872195613,0.232585253419425,0.207823380408549,0.251730803130796,0.27116318392901,0.258028884437017,0.247239808901874,0.26243488632175,0.261084306863165,0.47721879199793,0.486233551609181,0.475661709291763,0.561866172420496,0.610851615022242,0.616618042895105,0.661970555599857,0.648340507634472,0.680203686316268,0.639739979943395,0.636649203193739,0.657467477475551,0.187407769618768,0.219723502007862,0.260307623832274,0.256919667362263,0.479704684299625,0.596445276779281,0.663504916516866,0.644618886870895
li_all_dmr_210,0.0791876306326795,0.0823382790523246,0.0746777007755072,0.0991668704433457,0.107869953455074,0.0937891272959387,0.132435858515417,0.11192095376908,0.116682512787548,0.119871371343388,0.114053796661786,0.110234479102,0.270951708333478,0.323148757379507,0.258504410684918,0.392301932555457,0.421957961483361,0.430313021193133,0.433703191212793,0.443051622434533,0.445466970205583,0.404163952132717,0.440156391202297,0.437344551084494,0.0787345368201704,0.100275317064786,0.120346441690682,0.114719882369058,0.284201625465968,0.41485763841065,0.440740594617636,0.427221631473169
li_all_dmr_211,0.038816317925946,0.0373909059801173,0.0386033234328233,0.0582060879428478,0.064949124501215,0.0578998376196868,0.0504897152068663,0.0608501238925272,0.0583862133910323,0.0633265924728866,0.109570782248325,0.0716082330453949,0.233533517106783,0.246081264694331,0.221420540578813,0.318173039625572,0.367656791359036,0.380759473063733,0.418251896782798,0.454807775625943,0.44670430789478,0.438138599525957,0.435724115802483,0.416113142591083,0.0382701824462955,0.0603516833545832,0.0565753508301419,0.0815018692555355,0.233678440793309,0.355529768016114,0.43992132676784,0.429991952639841
li_all_dmr_212,0.168090119404368,0.136261649175503,0.159346721288989,0.216184461516973,0.22562592157895,0.219415537183067,0.259859114116565,0.257505325784526,0.235019575238625,0.265537615195365,0.269752932380193,0.252361746524255,0.526430497773305,0.520973925871896,0.492849357622127,0.612249135009394,0.641130700809649,0.640589286334372,0.661117768643165,0.668835441826005,0.656593789856136,0.681655031103278,0.673641167852065,0.678400654839151,0.15456616328962,0.220408640092997,0.250794671713239,0.262550764699938,0.513417927089109,0.631323040717805,0.662182333441769,0.677898951264831
li_all_dmr_213,0.0965023962202172,0.0983278371282892,0.0855536933294199,0.113376808654915,0.109336100684235,0.106771894196224,0.143816497241985,0.148326073602371,0.148823073225588,0.1494043292291,0.159193113467103,0.13398765369877,0.459075574229445,0.459633339991354,0.424057188580423,0.441705390812025,0.473514119002446,0.461560427802604,0.523627162991606,0.536489195612049,0.532095073299006,0.532229981849783,0.537988575386076,0.523306245673467,0.0934613088926421,0.109828267845125,0.146988548023315,0.147528365464991,0.447588700933741,0.458926645872358,0.530737143967554,0.531174934303109
li_all_dmr_214,0.126168389223325,0.119845075949336,0.107035272539632,0.213356502522598,0.219456005661222,0.213667667572218,0.212505582122655,0.283979265938378,0.271640785299776,0.25459788075495,0.241652418570056,0.274755202769672,0.371488572826068,0.331712318027589,0.361378587140367,0.500981508878582,0.54774517568198,0.551322288918253,0.551071133552453,0.578478546307056,0.565722445655776,0.579951796686292,0.565701761249585,0.598055751296929,0.117682912570764,0.215493391918679,0.256041877786936,0.257001834031559,0.354859825998008,0.533349657826272,0.565090708505095,0.581236436410935
li_all_dmr_215,0.357769645341776,0.371719847767061,0.331023781423529,0.339772754614867,0.375573556160212,0.374309070537363,0.376537343987515,0.416100379433483,0.443352277926076,0.412473080005506,0.380759825645273,0.377194396115363,0.573814397768653,0.557059717830832,0.580204155583429,0.589172855792189,0.61022271828281,0.620372140521569,0.64459207340428,0.644303434032203,0.641205193008751,0.630048124295953,0.657058678767151,0.660281000648699,0.353504424844122,0.363218460437481,0.411996667115691,0.390142433922047,0.570359423727638,0.606589238198856,0.643366900148411,0.649129267903934
li_all_dmr_216,0.522178664369099,0.509104237487047,0.507153936772802,0.475063465625872,0.481124105785852,0.502965503408483,0.499080858424824,0.540587448803015,0.578869402916086,0.50849217669117,0.490307549358276,0.516617004901056,0.745874098004427,0.734928594689692,0.729977768875084,0.709170564660871,0.758903771549368,0.731969109063605,0.768304230304788,0.777893215332127,0.796783993391778,0.80905233802626,0.794369752185956,0.798653697475815,0.512812279542983,0.486384358273402,0.539512570047975,0.505138910316834,0.736926820523068,0.733347815091281,0.780993813009564,0.800691929229344
li_all_dmr_217,0.278679546227032,0.253416888964948,0.234618454147802,0.323002260858205,0.315212272528523,0.323403805081014,0.409244115509991,0.399269257039224,0.390723175883151,0.334562916735076,0.37356680730818,0.390462225093189,0.678354003822271,0.628480088771501,0.680054539181598,0.699696993181042,0.816389444314104,0.815697682472426,0.823355968116461,0.837317981090438,0.804186234360474,0.795644002457845,0.82217946603684,0.77749769670904,0.255571629779927,0.320539446155914,0.399745516144122,0.366197316378815,0.66229621059179,0.777261373322524,0.821620061189124,0.798440388401242
li_all_dmr_218,0.0885121332292773,0.0880729907103031,0.107992769100756,0.115738529429794,0.104255764072214,0.134220517043807,0.155520040628215,0.150344046397143,0.131715772645176,0.146089289484483,0.138074916759176,0.112238508029008,0.441740462481641,0.406373505731912,0.424174155043191,0.491890641410172,0.526566486688514,0.548796259310962,0.554338960268632,0.571730268525225,0.576538822212542,0.554774736073612,0.572711155411713,0.589866464998067,0.0948592976801121,0.118071603515272,0.145859953223511,0.132134238090889,0.424096041085581,0.522417795803216,0.567536017002133,0.572450785494464
li_all_dmr_219,0.198410656736093,0.176221007554072,0.189665598639686,0.24742494122449,0.234761517611849,0.250479198839541,0.267879984516236,0.269812847704074,0.271555484442739,0.256403556329922,0.258748438586493,0.222451918392544,0.462685351693202,0.40883516286139,0.45020908368687,0.451172596951188,0.493894868035017,0.474871642993086,0.512398311256358,0.523549214505098,0.519682183843674,0.518613144974434,0.530145750290018,0.530819811371546,0.188099087643284,0.24422188589196,0.269749438887683,0.245867971102986,0.440576532747154,0.473313035993097,0.518543236535043,0.526526235545333
li_all_dmr_22,0.110103848765726,0.0997878405540283,0.091527094231303,0.142070129097442,0.149966079459435,0.13686412656828,0.158845092019094,0.171751896126142,0.158117641693568,0.140806952101065,0.150844163387348,0.126061734514769,0.415506694939078,0.409388339836992,0.417145839623158,0.473389860776862,0.525099424075267,0.511555327810483,0.546378202579941,0.561198496622051,0.5569138310134,0.546921756998799,0.547593078334406,0.576978196692917,0.100472927850352,0.142966778375052,0.162904876612935,0.139237616667727,0.414013624799743,0.503348204220871,0.554830176738464,0.557164344008707
li_all_dmr_220,0.22435512869864,0.216967798419796,0.219634863458713,0.248154511608729,0.255059317431104,0.231296057951898,0.300888587059937,0.299840448143801,0.312310012228762,0.317837878250905,0.309034520518581,0.291282904738445,0.653999016779657,0.613436473072349,0.650840716363991,0.673703791561006,0.68999098147718,0.699095656032501,0.742243984812873,0.731315851207776,0.739018301913663,0.725005231746897,0.744522923546735,0.748377224451243,0.220319263525716,0.244836628997244,0.304346349144167,0.306051767835977,0.639425402071999,0.687596809690229,0.737526045978104,0.739301793248292
li_all_dmr_221,0.110418270249208,0.0964940317552358,0.0902925671611315,0.0913068781740335,0.11013403621874,0.102950475988783,0.124132167919588,0.1158333024464,0.124925917314683,0.105994531251651,0.104293669252441,0.09108582459129,0.427238400243938,0.419095788439352,0.389242586780832,0.374898209176394,0.408133956747882,0.415556403330823,0.479865587990194,0.477349608101568,0.460305602361526,0.475487922012209,0.448434856997373,0.479211917697167,0.0990682897218584,0.101463796793852,0.121630462560224,0.100458008365127,0.411858925154707,0.399529523085033,0.472506932817763,0.467711565568916
li_all_dmr_222,0.0426351877376885,0.0405209341034501,0.035386574584487,0.0542136368037236,0.0551739791904577,0.0452734619009978,0.0441980551247663,0.0605209884309392,0.0545232706044796,0.0489201923525667,0.0661964135014791,0.0602932441610182,0.359303088129392,0.353730180056913,0.284813235377128,0.298815208894795,0.359987420034023,0.365572148666167,0.392768493831112,0.429232913589086,0.405511644702475,0.441932242106151,0.403490179219859,0.416496286975879,0.0395142321418752,0.0515536926317264,0.0530807713867284,0.0584699500050213,0.332615501187811,0.341458259198328,0.409171017374224,0.420639569433963
li_all_dmr_223,0.0775941219971612,0.0787521599410099,0.0876351168870989,0.0936109049312666,0.129555195941351,0.098961749189262,0.116362767411577,0.131655454450673,0.107967772093517,0.124052759814689,0.127372555147861,0.108919918714997,0.472357709776818,0.452596316205753,0.459357283364171,0.464165988844204,0.511526408950697,0.514979042610005,0.560362612070846,0.566485396110441,0.53669274171938,0.565652236559941,0.549654261766689,0.593663671689237,0.0813271329417567,0.107375950020627,0.118661997985256,0.120115077892516,0.461437103115581,0.496890480134969,0.554513583300222,0.569656723338622
li_all_dmr_224,0.157712096805036,0.120250935437231,0.121806489945326,0.189461963128252,0.17689151557467,0.151394619255527,0.189777624448674,0.196911402030065,0.195154154758151,0.170453167743653,0.186283885760085,0.154003419224305,0.41978674658925,0.381424258897824,0.405666231787346,0.454867229784045,0.48594336508209,0.483906003437792,0.536549080132194,0.526625457897101,0.531590493307194,0.51144131382815,0.52094950228203,0.533079172074918,0.133256507395864,0.172582699319483,0.193947727078963,0.170246824242681,0.402292412424807,0.474905532767976,0.53158834377883,0.521823329395033
li_all_dmr_225,0.171007102136174,0.165803045041403,0.165239078581415,0.174569974058858,0.199946698917877,0.188993119619599,0.214380302861568,0.242313075141697,0.219587556018428,0.229652496068472,0.217607712416462,0.222543386813554,0.432866317654582,0.415365068557094,0.422702350064495,0.498673814910145,0.529347059243984,0.507324108497172,0.563463942756501,0.573852971902806,0.56691048094397,0.535993812347449,0.564796182113441,0.566965070791593,0.167349741919664,0.187836597532111,0.225426978007231,0.223267865099496,0.423644578758724,0.511781660883767,0.568075798534426,0.555918355084161
li_all_dmr_226,0.176915985055511,0.139659557101455,0.153002404124694,0.160091423264596,0.167802328640758,0.157670469472098,0.218159274254024,0.184854242806538,0.198900733626407,0.221298094361281,0.205348040429336,0.194786026197646,0.630113723756325,0.60707672586623,0.622432763234287,0.663120363682754,0.717228391355194,0.721817060149312,0.788986094043528,0.814894621768046,0.795835685853512,0.790064074961685,0.793799251242024,0.796830618293644,0.156525982093887,0.161854740459151,0.200638083562323,0.207144053662754,0.619874404285614,0.700721938395753,0.799905467221695,0.793564648165784
li_all_dmr_227,0.0924294203181728,0.104773645111223,0.0918961452700872,0.12012689815406,0.126296848090902,0.110520197905256,0.162208947828747,0.161230089574749,0.146025844926089,0.149856636755462,0.16173598704188,0.146436794026601,0.491610943686006,0.455541404732725,0.470689694633003,0.526674559368896,0.55757139006203,0.562634889500625,0.61065867694633,0.64294445653802,0.629009284306984,0.585240116912281,0.604065884298551,0.590434991045279,0.0963664035664943,0.118981314716739,0.156488294109862,0.152676472607981,0.472614014350578,0.54896027964385,0.627537472597111,0.593246997418704
li_all_dmr_228,0.110357125523649,0.190420314885388,0.110868250164285,0.110556289025768,0.138445999147925,0.14051721148815,0.179795632947655,0.158211276942515,0.16929452107392,0.178132236433865,0.192840831743465,0.173618189190428,0.477652855210936,0.454929790322346,0.458217712916467,0.502840617584557,0.526394592054674,0.531921729379683,0.564141048526224,0.58083966436095,0.561275197804319,0.551028473338929,0.549411443483193,0.546457273946075,0.137215230191107,0.129839833220614,0.16910047698803,0.181530419122586,0.46360011948325,0.520385646339638,0.568751970230498,0.548965730256066
li_all_dmr_229,0.0527304747626282,0.094875251174859,0.0447095750619071,0.062572402616816,0.064436810569731,0.0612143003720068,0.0745755541357477,0.089516520715507,0.0678235634758834,0.0861305415964226,0.0823214173011786,0.0769209992897601,0.294985436486208,0.295633787959869,0.267411079042956,0.407925668391874,0.431586597291705,0.442842117876576,0.482484579278239,0.496684495614991,0.503658575505972,0.500387212246122,0.507197679630925,0.518047057793559,0.0641051003331314,0.0627411711861846,0.0773052127757127,0.0817909860624538,0.286010101163011,0.427451461186718,0.494275883466401,0.508543983223535
