dmr,C3,C4,C7.1,C7.2,C9.1,C9.2,C10,C11.1,C11.2,P2,P4,P7,P8,P9,P10,P11,,,,,,,,,,,,,,,,,,
DMR_up_81,0.080753513,0.009548648,-0.015887016,-0.070837539,0.071733583,0.003285934,0.061155102,-0.008640962,-0.050357748,0.340821319,0.224041945,0.253472173,0.142059876,0.280255432,0.26574018,0.379006151,,,,,,,,,,,,,,,,,,
DMR_up_810,-0.004880911,-0.036965209,0.001723987,-0.011873666,0.007760225,-0.013294472,0.02794122,0.002315657,0.022392261,0.490694654,0.338239884,0.322640636,0.242979085,0.294160543,0.31506098,0.528643514,,,,,,,,,,,,,,,,,,
DMR_up_811,-0.001127774,0.036217948,-0.016893591,-0.005315626,0.014336276,-0.070867073,0.049066033,0.041359014,-0.047902982,0.386479936,0.294156142,0.261709196,0.224911763,0.30774272,0.293186472,0.36454655,,,,,,,,,,,,,,,,,,
DMR_up_812,-0.01162777,0.004896102,-0.000412718,0.024566391,0.038750903,-0.041674631,-0.01467537,0.041305951,-0.052756626,0.301333941,0.113729592,0.287408239,0.395327608,0.265546512,0.249150184,0.251642462,,,,,,,,,,,,,,,,,,
DMR_up_813,0.021980094,-0.007376517,0.009547449,-0.001334721,0.000298237,-0.021849663,0.007935508,0.004472738,0.008306969,0.491573167,0.335719625,0.293256095,0.21417095,0.266032233,0.33889479,0.533952977,,,,,,,,,,,,,,,,,,
DMR_up_814,0.009507587,-0.024659237,-4.33E-05,-0.019974906,0.004133005,-0.004538084,0.018756015,0.01476825,0.011558304,0.460419047,0.316305996,0.270941815,0.229956614,0.300672256,0.310991096,0.544496811,,,,,,,,,,,,,,,,,,
DMR_up_815,-0.009854085,0.002134002,0.003930732,-0.036473365,0.022864127,-0.036298279,0.008538178,0.0151807,0.020123905,0.348020641,0.294700204,0.335846305,0.250972955,0.327472282,0.343258949,0.51718608,,,,,,,,,,,,,,,,,,
DMR_up_816,-0.025688179,-0.01410499,-0.000584962,-0.004038029,0.02727976,-0.01745588,0.024718394,0.01603133,-0.031845621,0.558351043,0.355771119,0.328824318,0.265458895,0.367617429,0.358385626,0.648783221,,,,,,,,,,,,,,,,,,
DMR_up_817,-0.026888575,-0.006783343,-0.006370645,-0.026128896,-0.009170294,0.010598137,0.034374689,0.009234575,-0.005754225,0.452974229,0.309403344,0.286961454,0.194679907,0.242870804,0.308129283,0.576962137,,,,,,,,,,,,,,,,,,
DMR_up_818,0.028273071,-0.002124195,0.000801515,-0.011160246,-0.004483793,0.01560381,-0.003761906,0.008194115,-0.003069299,0.465200721,0.337341859,0.273242877,0.223469536,0.306054081,0.311025157,0.507975581,,,,,,,,,,,,,,,,,,
DMR_up_819,-0.032986267,0.085382209,0.121373992,-0.141894508,-0.150300242,0.148234597,0.060551412,0.073009095,-0.096356554,0.347184584,0.274932523,0.196958552,0.048709954,0.204824926,0.323083337,0.29187133,,,,,,,,,,,,,,,,,,
DMR_up_82,-0.026903458,0.11534159,1.20E-05,-0.006366513,-0.052239173,-0.040697832,0.049638406,-0.0211289,-0.04455962,0.38777933,0.273364381,0.232022404,0.241711388,0.251354729,0.260821013,0.435919051,,,,,,,,,,,,,,,,,,
DMR_up_820,-0.021681461,0.005602484,0.020499655,-0.017688129,-0.050791385,-0.036423931,0.041583169,-0.021995295,0.059213432,0.428711202,0.360268842,0.267771294,0.234153444,0.303219382,0.315316773,0.524995888,,,,,,,,,,,,,,,,,,
DMR_up_821,-0.017948439,0.02118733,-0.019210323,0.024693384,0.020058045,0.024052893,-0.034201031,-0.021958843,-0.014621454,0.41271825,0.340805203,0.322271711,0.206902451,0.297742282,0.336907417,0.451649916,,,,,,,,,,,,,,,,,,
DMR_up_822,-0.032720153,0.004606321,-0.003400035,-0.017251315,-0.017539391,0.031809674,-0.012429469,0.006881297,0.007322916,0.440298162,0.360446082,0.316729627,0.26890348,0.314371246,0.344118617,0.521138946,,,,,,,,,,,,,,,,,,
DMR_up_823,-0.000101815,-0.006786194,0.022011665,-0.038766993,0.006004764,-0.038019209,0.043676769,-0.002804465,0.014683664,0.484956393,0.30073475,0.246176957,0.197938882,0.273920909,0.319171922,0.540422996,,,,,,,,,,,,,,,,,,
DMR_up_824,-0.131250285,-0.004086436,-0.020603597,-0.037541807,-0.039457074,0.049047386,0.041820915,0.007344524,0.003476091,0.43575649,0.358245509,0.281534429,0.235639228,0.299769334,0.349028235,0.539333398,,,,,,,,,,,,,,,,,,
DMR_up_825,-0.027334261,-0.01055468,0.002231229,0.003825554,-0.000495681,-0.002011913,0.001071462,0.001333184,0.004600847,0.605696729,0.278852559,0.178590338,0.097606432,0.256112626,0.296247756,0.831996849,,,,,,,,,,,,,,,,,,
DMR_up_826,0.008285146,0.011970177,0.007622846,-0.033687812,-0.035336837,-0.025181255,0.008973343,-0.01220186,0.077841395,0.378238137,0.284146648,0.203557346,0.164961722,0.267405815,0.262872176,0.513925596,,,,,,,,,,,,,,,,,,
DMR_up_827,0.002502676,0.056193109,-0.01103726,0.019370841,-0.03265997,-0.045056458,0.019865783,0.007552326,-0.014228373,0.528492145,0.462841338,0.369589412,0.303998417,0.352188421,0.449928841,0.618532031,,,,,,,,,,,,,,,,,,
DMR_up_828,-0.020403992,0.050024888,-0.017532929,-0.021759751,-0.010262159,-0.020930093,-0.000513973,0.033218442,-0.012244426,0.441835956,0.323224916,0.317250704,0.195104028,0.174566115,0.260947009,0.595631513,,,,,,,,,,,,,,,,,,
DMR_up_829,-0.028150286,-0.055211157,-0.00124125,-0.015456954,-0.044179333,0.058715898,0.019284239,-0.002278464,0.040367022,0.408512483,0.345456902,0.300711302,0.209266102,0.329951977,0.337285317,0.517653837,,,,,,,,,,,,,,,,,,
DMR_up_83,-0.004858488,0.030710179,0.020095514,0.008366906,0.012637951,-0.049710357,-0.035013347,-0.003470697,0.016383849,0.362932734,0.286102988,0.265950632,0.225643065,0.244983672,0.238992711,0.333440617,,,,,,,,,,,,,,,,,,
DMR_up_830,-0.000370844,-0.014108549,0.011979434,-0.006080297,-0.005362896,-0.006520529,0.028663431,-0.010526971,0.001956377,0.512351049,0.356442901,0.262292372,0.10220067,0.199090415,0.400384469,0.843980991,,,,,,,,,,,,,,,,,,
DMR_up_831,0.004833025,0.015072517,0.063448217,-0.00100677,-0.027572501,-0.00853633,-0.015856608,-0.049149626,0.023601104,0.35895251,0.281403679,0.283666099,0.226231767,0.276121801,0.279951596,0.42209921,,,,,,,,,,,,,,,,,,
DMR_up_832,-0.014612006,-0.024037636,0.00466943,0.005652223,0.003999181,0.001811016,0.007554962,0.001356869,-0.001006043,0.541661591,0.334420308,0.189973155,0.118021322,0.160515238,0.341749239,0.754634479,,,,,,,,,,,,,,,,,,
DMR_up_833,-0.000700659,-0.013323528,-0.008637189,-0.01610089,-0.00319459,0.005403424,0.025760798,0.000852881,0.009239093,0.537726103,0.376226663,0.263729034,0.214700549,0.261678363,0.365047117,0.608881715,,,,,,,,,,,,,,,,,,
DMR_up_834,-0.017471042,-0.031781098,0.012207596,-0.009799316,-0.001540528,-0.014560865,0.036936611,0.009850673,-0.001313071,0.430719892,0.360930741,0.291534672,0.234011952,0.243742733,0.294288599,0.55707233,,,,,,,,,,,,,,,,,,
DMR_up_835,0.041096775,-0.043124977,0.013417421,-0.039953523,-0.013674978,0.07166201,0.015586565,0.003602863,-0.007515381,0.47107543,0.325787207,0.287731373,0.21688825,0.281977295,0.302388289,0.564391543,,,,,,,,,,,,,,,,,,
DMR_up_836,-0.069536073,0.018633178,0.010904764,-0.018841784,-0.024571726,-0.012988514,0.010400903,0.00609567,0.010367507,0.446658121,0.375077365,0.300454804,0.244920382,0.331630044,0.352967042,0.449278084,,,,,,,,,,,,,,,,,,
DMR_up_837,-0.020994847,-0.023932497,0.006003573,-0.028659287,0.001033276,0.006535124,0.008798952,0.004924262,0.025296596,0.474257569,0.3639625,0.244186635,0.176509526,0.30483737,0.314892499,0.542684166,,,,,,,,,,,,,,,,,,
DMR_up_838,-0.033185803,0.025082988,-0.014400391,-0.03646542,-0.059727343,-0.012767682,0.055195331,0.026997796,0.016084721,0.511835523,0.448951623,0.353876921,0.273229609,0.394789242,0.427884973,0.587020785,,,,,,,,,,,,,,,,,,
DMR_up_839,-0.046571302,-0.008307703,0.016241786,-0.041121982,-0.0020573,0.04095842,0.018863367,-0.016112245,-0.008464344,0.389823094,0.290396693,0.242102713,0.206541776,0.273633808,0.272998962,0.414584306,,,,,,,,,,,,,,,,,,
DMR_up_84,-0.07787234,-0.011176462,-0.005278739,0.021500408,-0.003635526,0.023440899,-0.023116164,-0.001270642,-0.000463777,0.422010566,0.238996002,0.174914995,0.16626517,0.199639181,0.251122142,0.463923295,,,,,,,,,,,,,,,,,,
DMR_up_840,-0.014301774,8.54E-06,-0.012422758,-0.012618199,0.005585594,-0.031860983,0.030925502,0.006387724,0.01399458,0.368450333,0.337232903,0.27765551,0.239727337,0.282862457,0.318207212,0.515487938,,,,,,,,,,,,,,,,,,
DMR_up_841,0.022045828,-0.002805156,-0.002199332,0.005991022,0.001798565,-0.019005331,0.033772119,-0.000780488,-0.016771399,0.460597923,0.33034529,0.255026697,0.238687239,0.278747197,0.298356836,0.539617047,,,,,,,,,,,,,,,,,,
DMR_up_842,-0.013032188,0.029279065,0.004974205,-0.052533529,0.067634688,-0.075089368,0.098769441,0.004827618,-0.077862121,0.327617848,0.300223217,0.236473854,0.246748898,0.236350444,0.220995374,0.339979277,,,,,,,,,,,,,,,,,,
DMR_up_843,-0.019608917,-0.052591234,0.015906554,-0.008106465,0.034842279,-0.01538027,-0.010648444,0.024955378,0.011022203,0.470607519,0.37000203,0.276404025,0.211084249,0.287565903,0.307044646,0.564268454,,,,,,,,,,,,,,,,,,
DMR_up_844,0.015288322,-0.01427008,-0.003520358,-0.02441317,0.010380213,-0.006672211,0.008053954,0.020489012,0.00995264,0.439510955,0.330787165,0.296040588,0.171294135,0.292180824,0.293069765,0.545776977,,,,,,,,,,,,,,,,,,
DMR_up_845,0.013763799,-0.017225726,-0.00549523,-0.01772487,0.005152038,-0.020459709,0.076862652,-0.032657471,0.011548317,0.405637587,0.347976565,0.281519421,0.258658263,0.348215676,0.330516939,0.530006668,,,,,,,,,,,,,,,,,,
DMR_up_846,0.041466608,-0.018374764,0.006863136,-0.023937108,0.033607633,-0.036641656,0.06406425,-0.03469936,0.009117872,0.417114638,0.34903828,0.289961463,0.223007911,0.274889829,0.324888831,0.531149278,,,,,,,,,,,,,,,,,,
DMR_up_847,0.048559774,-0.014214822,0.000762366,-0.016735875,0.023177176,0.001440734,0.009997586,-0.000854938,-0.003572228,0.370599091,0.273759023,0.219993871,0.171725754,0.240592173,0.253883738,0.434110191,,,,,,,,,,,,,,,,,,
DMR_up_848,-0.011789179,0.053079513,-0.019701988,-0.010783176,0.020219768,-0.012558151,0.024314144,-0.02422371,-0.030346398,0.446799728,0.343606172,0.282397156,0.202111473,0.316129631,0.321377861,0.482044614,,,,,,,,,,,,,,,,,,
DMR_up_849,-0.028950044,0.006299009,-0.001550075,-0.016586548,-0.01101305,0.013363144,-0.000332739,0.011725891,-0.00190563,0.640968168,0.551188884,0.367049113,0.299848602,0.540719872,0.476951721,0.697770167,,,,,,,,,,,,,,,,,,
DMR_up_85,0.041404074,-0.032322897,0.034792851,0.002308163,-0.000594237,-0.012192304,-0.006977238,-0.000695664,0.015681329,0.493327928,0.227505343,0.175765767,0.132317044,0.200151063,0.23018649,0.58742052,,,,,,,,,,,,,,,,,,
DMR_up_850,-0.039175922,-0.007699991,-0.018942945,-0.054059481,0.012425476,-0.011292835,0.028378846,0.030150335,0.021040594,0.556412163,0.437179532,0.385813467,0.324924692,0.431960763,0.450197988,0.585784934,,,,,,,,,,,,,,,,,,
DMR_up_851,0.004168208,0.003100385,0.006029264,-0.023084691,-0.013594434,-0.023244559,0.052241029,-0.021446185,0.019999188,0.433540753,0.252550038,0.174083992,0.124971336,0.173478683,0.263444747,0.614172888,,,,,,,,,,,,,,,,,,
DMR_up_852,-0.017858848,-0.018322374,0.015576126,-0.001476654,-0.000104571,0.013145036,0.001263387,0.001988612,-0.012069562,0.370695171,0.331256453,0.283505332,0.207225137,0.317110111,0.305769733,0.514121481,,,,,,,,,,,,,,,,,,
DMR_up_853,-0.018038079,-0.026842712,-0.000779824,-0.016989467,0.008667208,0.007074965,0.012647007,0.022850608,-0.006627784,0.346221245,0.269983161,0.231289964,0.164961244,0.278363946,0.273712206,0.53749937,,,,,,,,,,,,,,,,,,
DMR_up_854,-0.022562462,0.015758327,-0.01606166,-0.053784908,-0.020910026,-0.039788897,0.070585561,-0.033057521,0.077259124,0.478783543,0.334657288,0.30038719,0.168796995,0.363204944,0.359979359,0.473683998,,,,,,,,,,,,,,,,,,
DMR_up_855,-0.013208833,0.079879922,-0.013550383,0.074718524,0.109757524,-0.105683831,-0.103294346,0.020051046,-0.061878458,0.336147886,0.288877428,0.289933749,0.193397297,0.185893525,0.283892088,0.48368053,,,,,,,,,,,,,,,,,,
DMR_up_856,-0.033391326,0.029461145,-0.00067864,0.000856436,-0.034413508,-0.011230765,0.001085972,-0.021267977,0.036187336,0.398087708,0.319896622,0.271298946,0.23722707,0.286728769,0.286336612,0.461008365,,,,,,,,,,,,,,,,,,
DMR_up_857,-0.020081914,0.032417793,-0.011779096,-0.036083781,-0.042046705,-0.035283681,0.05209954,0.023616874,0.017059056,0.429730096,0.347296016,0.283155895,0.214699886,0.295812455,0.308486126,0.568679296,,,,,,,,,,,,,,,,,,
DMR_up_858,-0.027466333,0.015843994,0.01374824,-0.028781152,-0.046901312,0.003798998,0.005420473,0.04095442,-0.004083664,0.447524268,0.312314085,0.21331926,0.25839867,0.27440073,0.320774088,0.630148362,,,,,,,,,,,,,,,,,,
DMR_up_859,-0.023159516,0.005233704,-0.005616653,0.003268971,-0.025756125,-0.005402312,0.027580149,-0.002480231,0.003172499,0.402579914,0.341958504,0.295713322,0.244015674,0.27749158,0.33340111,0.485821623,,,,,,,,,,,,,,,,,,
DMR_up_86,0.008215198,0.021749397,0.001702153,-0.004935315,-0.05974045,-0.005540925,0.045511683,0.025003626,-0.023750168,0.318618469,0.257350772,0.223204907,0.233801991,0.185012074,0.254915507,0.40813329,,,,,,,,,,,,,,,,,,
DMR_up_860,-0.031958674,0.00032879,-0.02861162,-0.027931416,0.023946258,0.038456095,0.010602503,0.009243781,-0.026034388,0.393700508,0.293847762,0.257320749,0.231584923,0.318963036,0.335518104,0.483464302,,,,,,,,,,,,,,,,,,
DMR_up_861,0.003057425,-0.007850904,-0.004710114,-0.002501791,-0.001114355,-0.005554392,0.019317508,0.012688558,-0.010274509,0.47267389,0.393700741,0.292664885,0.238666741,0.32002869,0.345125649,0.698177912,,,,,,,,,,,,,,,,,,
DMR_up_862,0.014159851,-0.014294356,-0.006888997,-0.004446452,-0.005992496,0.004135937,0.020709176,0.009363257,-0.002586069,0.409889993,0.315647867,0.229314478,0.224893913,0.309592721,0.303922255,0.489673085,,,,,,,,,,,,,,,,,,
DMR_up_863,0.036837977,0.001137194,-0.009319958,0.013916497,-0.002488164,0.015971653,-0.006659475,-0.002097341,-0.010460408,0.363853391,0.262399538,0.232538351,0.188475954,0.232904163,0.250536812,0.422684794,,,,,,,,,,,,,,,,,,
DMR_up_864,-0.024061665,-0.01317862,0.001340783,-0.013999908,-0.004403089,-0.009400578,0.033724394,0.007129419,-0.001212401,0.33785011,0.273352477,0.224478978,0.176207205,0.233380089,0.255719729,0.475691766,,,,,,,,,,,,,,,,,,
DMR_up_865,0.033252877,-0.01530661,0.009588452,-0.007154934,-0.000747699,-0.004028027,0.008189446,0.019526954,-0.010067585,0.456781602,0.366870406,0.29085047,0.267340013,0.304432033,0.313597454,0.449987916,,,,,,,,,,,,,,,,,,
DMR_up_866,-0.073583036,-0.027245498,-0.01926491,-0.01705545,-0.01188406,0.028298769,0.001676984,0.001979504,0.043494658,0.428962485,0.349974784,0.250319098,0.238380869,0.27780883,0.327145495,0.494996108,,,,,,,,,,,,,,,,,,
DMR_up_867,-0.003474337,0.00498597,0.002194862,0.000494148,-0.011006286,-0.024901316,0.022680751,0.012180826,-0.006628957,0.330902056,0.275773119,0.217114263,0.188485995,0.254099033,0.264571557,0.394218553,,,,,,,,,,,,,,,,,,
DMR_up_868,-0.017534286,0.033018956,-0.008143062,-0.001486428,-0.031026263,-0.016372243,-0.003598602,0.007096262,0.020511379,0.443405454,0.354604196,0.270159361,0.201026729,0.283511384,0.314393474,0.551219193,,,,,,,,,,,,,,,,,,
DMR_up_869,0.006420712,-0.051134674,0.065548873,-0.046786088,-0.073653241,-0.060079617,0.059092681,0.01295016,0.094061905,0.372846265,0.314083879,0.220257187,0.102579002,0.268859703,0.248685991,0.480183158,,,,,,,,,,,,,,,,,,
DMR_up_87,0.03281401,-0.021685487,-0.00409651,0.004215102,0.010710919,0.017321653,0.002746981,-0.001241611,-0.007971046,0.244308929,0.216247115,0.168690202,0.123733522,0.198443614,0.228632816,0.377882371,,,,,,,,,,,,,,,,,,
DMR_up_870,-0.018548542,-0.018945322,0.006478939,-0.001986212,-0.000143767,0.002306174,0.00858927,0.001604382,0.002096537,0.428624842,0.233804954,0.201375567,0.099093798,0.136975124,0.294754155,0.591075569,,,,,,,,,,,,,,,,,,
DMR_up_871,-0.004278351,0.016594658,0.021604344,-0.022898359,-0.028019171,0.002553614,0.014157689,0.028899934,-0.03289271,0.342214589,0.257604031,0.18100825,0.139491939,0.259323311,0.260187216,0.479060024,,,,,,,,,,,,,,,,,,
DMR_up_872,-0.020387307,-0.059853255,0.025882443,0.036223451,-0.02230545,-0.027574,0.01187088,0.023318516,0.012437414,0.564340275,0.469100197,0.45457167,0.317101419,0.420886126,0.438957196,0.653402212,,,,,,,,,,,,,,,,,,
DMR_up_873,-0.016092834,-0.022317984,0.000242427,-0.005079204,0.023332401,0.002599449,0.003030363,-0.002839678,0.001032227,0.292648315,0.219909473,0.144470984,0.116887058,0.188551316,0.205158842,0.461959501,,,,,,,,,,,,,,,,,,
DMR_up_874,-0.015515584,-0.011121166,-0.003467328,-0.010930587,-1.68E-05,-0.015728986,0.037042289,-0.00443639,0.008658948,0.451299242,0.332380556,0.296478308,0.219821225,0.276169479,0.325607991,0.454412045,,,,,,,,,,,,,,,,,,
DMR_up_875,0.013729828,0.067438223,-0.0520242,-0.037982392,0.014227331,0.077209203,-0.018693081,-0.026690045,-0.023485042,0.463433066,0.285778179,0.299967015,0.135288944,0.366017308,0.34237855,0.357923266,,,,,,,,,,,,,,,,,,
DMR_up_876,-0.03392528,-0.019162052,-0.025999749,-0.004853663,0.007091296,0.010620691,0.050441139,0.00034071,-0.018478371,0.464447026,0.321817272,0.28343937,0.25944112,0.314242593,0.357850903,0.454013038,,,,,,,,,,,,,,,,,,
DMR_up_877,0.005260853,-0.018865868,0.008049602,0.007252035,0.000100683,-0.038980053,0.035742123,0.014119968,-0.007418492,0.477763135,0.331477844,0.278193044,0.273994558,0.29085616,0.285640297,0.448143853,,,,,,,,,,,,,,,,,,
DMR_up_878,0.003312036,-0.001608974,0.017646132,0.019487205,0.00543204,-0.029198417,-0.006569471,0.011153622,-0.016342136,0.41017386,0.330282103,0.288416292,0.176156418,0.264353108,0.300924541,0.551546509,,,,,,,,,,,,,,,,,,
DMR_up_879,-0.018347294,0.019169918,0.059030795,-0.011774763,0.016969407,-0.053497894,-0.004579042,-0.059405463,0.034087043,0.413682248,0.37396361,0.346240381,0.235251436,0.32239693,0.308978712,0.496524964,,,,,,,,,,,,,,,,,,
DMR_up_88,-0.008604462,0.207210985,0.01972451,-0.12754687,-0.040903132,-0.101387486,0.062470347,0.077634126,-0.097202478,0.317129237,0.294304287,0.268850063,0.136081922,0.06554555,0.333135691,0.456103029,,,,,,,,,,,,,,,,,,
DMR_up_880,-0.068896463,-0.004563505,0.013873019,-0.011415233,0.003547688,-0.006509409,0.000581374,0.009084593,-0.004598527,0.40079465,0.337599804,0.280485453,0.245700962,0.287221487,0.285170859,0.462387381,,,,,,,,,,,,,,,,,,
DMR_up_881,-0.023227139,-0.020200473,0.008780783,-0.01080433,-0.002184132,-0.007777386,0.041677103,-0.007362284,-0.00212928,0.611605935,0.476232633,0.222104987,0.136459781,0.353712142,0.387823982,0.894230879,,,,,,,,,,,,,,,,,,
DMR_up_882,-0.013625377,0.028457922,-0.001880682,-0.039192984,-0.005351446,-0.030057148,0.055137571,-0.020596664,0.013483433,0.4882484,0.315527718,0.29353771,0.23979145,0.321049658,0.352870474,0.592344983,,,,,,,,,,,,,,,,,,
DMR_up_883,0.050217837,-0.01896101,-0.001293453,-0.008402358,0.017510644,-0.029222464,0.008030677,0.045362151,-0.013024186,0.566741676,0.45030721,0.35641856,0.265412554,0.432183385,0.406182997,0.688182531,,,,,,,,,,,,,,,,,,
DMR_up_884,-0.037741641,-0.000855993,-0.007276969,-0.015095491,-0.005134118,0.003880617,0.005800863,0.010099783,0.008581306,0.402880685,0.339724841,0.285166726,0.17975148,0.333598493,0.347458846,0.570978953,,,,,,,,,,,,,,,,,,
DMR_up_885,-0.000995345,-0.005724439,0.033733517,-0.003781832,-0.022203168,0.006415852,0.01645287,-0.032678685,0.007785886,0.380587971,0.257367913,0.213218807,0.133508942,0.212121535,0.24327669,0.490977102,,,,,,,,,,,,,,,,,,
DMR_up_886,-0.042154588,0.008078374,-0.033453937,-0.005515145,-0.007501393,0.046641648,0.005631757,0.024047986,-0.037929293,0.416188923,0.373328294,0.309886061,0.304101845,0.344907717,0.356974025,0.533258015,,,,,,,,,,,,,,,,,,
DMR_up_887,-0.003608253,0.001474053,0.004149434,-0.009085723,-0.014486409,-0.017491275,0.017833106,0.024996638,-0.007389822,0.390838415,0.299693487,0.300354067,0.204338852,0.282581142,0.32279491,0.560392778,,,,,,,,,,,,,,,,,,
DMR_up_888,-0.010018447,-0.004695194,-0.015065758,0.014065615,0.001053678,-0.001094853,-0.009606095,0.026790533,-0.011447926,0.345970286,0.286507901,0.217386354,0.114851948,0.216635118,0.270851362,0.499314615,,,,,,,,,,,,,,,,,,
DMR_up_889,-0.00036641,0.026386518,0.033603098,0.003251495,-0.023313085,-0.022957205,0.006111157,-0.025433592,0.002351613,0.476133759,0.306281437,0.301165377,0.167751092,0.215921154,0.291866097,0.594507397,,,,,,,,,,,,,,,,,,
DMR_up_89,0.0170751,0.010989991,0.033724241,-0.0712176,-0.028334577,-0.037888952,0.006067203,0.093400964,-0.006741272,0.388467737,0.324831218,0.23437959,0.190446198,0.273196466,0.275581379,0.404535227,,,,,,,,,,,,,,,,,,
DMR_up_890,0.019146746,-0.016753737,-0.00176082,-0.011302078,-0.008428411,0.0269725,-0.003352526,0.013786277,0.000838793,0.415893625,0.272307883,0.203447795,0.174916447,0.221179043,0.226988217,0.441826214,,,,,,,,,,,,,,,,,,
DMR_up_891,-0.046641482,-0.005126218,-0.007170241,-0.012029567,-0.000271435,0.021983689,0.021465265,-0.010197418,-0.008654076,0.296615912,0.268452965,0.213237403,0.193370557,0.247572338,0.237336559,0.402400909,,,,,,,,,,,,,,,,,,
DMR_up_892,0.008121735,0.0054811,0.00115485,-0.040426162,-0.012335692,-0.049697634,0.070424948,-0.014202837,0.039601424,0.381428713,0.316708544,0.281955559,0.208130745,0.311666145,0.338327652,0.485234377,,,,,,,,,,,,,,,,,,
DMR_up_893,0.006237607,0.007392525,0.00298845,0.001983323,-0.017865773,0.00208423,0.021945985,-0.018163789,-0.000364954,0.43245191,0.333401999,0.282803597,0.173963096,0.271372267,0.338330142,0.530010611,,,,,,,,,,,,,,,,,,
DMR_up_894,0.009913733,-0.016181952,-0.001308256,-0.003761694,-0.007329506,-0.011370756,0.013931406,0.01029228,0.015728477,0.401949468,0.395747852,0.311794097,0.223113408,0.35380796,0.361155856,0.567047214,,,,,,,,,,,,,,,,,,
DMR_up_895,0.079325924,0.004181179,0.00922081,0.010304079,0.000343153,-0.011771023,-0.016083674,-0.011433558,0.015239033,0.520154541,0.287978272,0.298710003,0.17547446,0.270145173,0.284265844,0.565439883,,,,,,,,,,,,,,,,,,
DMR_up_896,0.008031863,-0.01267274,0.015262805,-0.023547627,-0.017588343,-0.006495634,0.022166655,0.006126857,0.016748025,0.394053085,0.317844642,0.2480332,0.174483109,0.285387942,0.28513497,0.511177967,,,,,,,,,,,,,,,,,,
DMR_up_897,-0.015153571,0.045684423,0.049735603,-0.010644953,0.022123987,-0.054446751,-0.043206362,-0.047812596,0.038566652,0.374029957,0.347014825,0.25673212,0.274931424,0.260833039,0.301900184,0.435183929,,,,,,,,,,,,,,,,,,
DMR_up_898,0.011873361,0.096068104,0.070177997,-0.150387008,-0.128191266,0.044915308,0.080376807,0.087108849,-0.100068792,0.322202934,0.280473001,0.181776985,0.138269308,0.224884157,0.24232338,0.39131259,,,,,,,,,,,,,,,,,,
DMR_up_899,0.044270519,-0.031419438,0.051327065,-0.03536396,-0.023458188,-0.009165217,-0.041248083,0.054193933,0.035133888,0.315776197,0.269613125,0.210232621,0.215906031,0.23542496,0.209361673,0.370824448,,,,,,,,,,,,,,,,,,
DMR_up_9,0.002445185,-0.010953012,0.001213906,-0.017326147,0.017850965,0.001692395,0.000893498,0.009194144,-0.002565752,0.412086193,0.274977631,0.224656009,0.167295762,0.223411472,0.243982469,0.46413057,,,,,,,,,,,,,,,,,,
DMR_up_90,0.004902671,-0.011888713,0.007824315,-0.118772082,-0.005339609,0.01179176,0.062856116,0.036911897,0.016616318,0.399960325,0.29028802,0.294925408,0.474630343,0.275944752,0.480082061,0.532897245,,,,,,,,,,,,,,,,,,
DMR_up_900,-0.027648645,-0.012325402,0.002673424,-0.014291606,-0.015379528,-0.01839324,0.039077799,-4.82E-05,0.018686793,0.417806796,0.329784857,0.237054607,0.20759255,0.247277305,0.304715174,0.598065917,,,,,,,,,,,,,,,,,,
DMR_up_901,-0.018177999,-0.0215298,-0.002818927,-0.037792725,-0.019288939,0.005339074,0.059852546,-0.017318208,0.033556977,0.368354893,0.256469241,0.198819766,0.131976168,0.259029872,0.255190346,0.46609262,,,,,,,,,,,,,,,,,,
DMR_up_902,0.021253222,-0.001600168,-0.00361152,-0.008277839,-0.002977292,0.000454467,0.010784062,-0.004308235,0.009536527,0.351631726,0.259510344,0.223044428,0.168000668,0.230394842,0.267673161,0.430488123,,,,,,,,,,,,,,,,,,
DMR_up_903,-0.018023683,0.02200034,0.001225319,-0.027599668,0.013742293,0.004855102,0.022585385,-0.010623686,-0.026185083,0.509688817,0.278216943,0.322617674,0.200103006,0.283231819,0.30990939,0.476418955,,,,,,,,,,,,,,,,,,
DMR_up_904,-0.065502133,-0.023643379,0.007718145,-0.006633689,-0.001525872,-0.002660249,0.020445399,0.005765917,0.000533727,0.412026511,0.353275457,0.276310851,0.189156976,0.325151611,0.332512272,0.490766713,,,,,,,,,,,,,,,,,,
DMR_up_905,-0.012514533,-0.015358254,-0.006938177,0.000233939,0.006547135,-0.006472498,0.017709953,0.005483393,-0.001205492,0.664357342,0.494279084,0.349456994,0.190707474,0.326257353,0.46078944,0.738619063,,,,,,,,,,,,,,,,,,
DMR_up_906,-0.00331619,-0.000275417,-0.019384628,-0.003164729,0.016565908,3.30E-05,0.008529598,0.013095129,-0.015398882,0.492249299,0.35923481,0.284557835,0.202761401,0.264403745,0.316752606,0.686286847,,,,,,,,,,,,,,,,,,
DMR_up_907,0.092415033,-0.03711787,-0.005854274,-0.013351283,0.005534306,-0.004098094,0.042449909,-0.005028511,0.017465815,0.453537121,0.318271232,0.221293421,0.147701836,0.22810488,0.301467023,0.733562482,,,,,,,,,,,,,,,,,,
