"","C3","C4","C7.1","C7.2","C9.1","C9.2","C10","C11.1","C11.2","P2","P10","P4","P8","P7","P9","P11","Control","Mutant"
"DMR_up_ 144",-0.0273419969335247,-0.0356210262195767,-0.000351117516642852,-0.0181605616001363,-0.00259795208991997,0.0592989687096237,0.0521200329096183,-0.000970010359331558,-0.0263763369001098,0.834565253504781,0.671867275688902,0.742734851532532,0.454993972499281,0.62611068192668,0.747840200586853,0.838140847270527,9.25185853854297e-18,0.702321869001365
"DMR_up_ 145",-0.0237017413652805,-0.0247138561350955,0.0341272031483784,-0.0154777996790441,-0.0271140753799876,-0.0163842147522075,0.0345652342609589,0.00114953551859509,0.0375497143836829,0.441786396016143,0.315963961823731,0.313438376909518,0.194566114291073,0.27526354502379,0.270283580534256,0.499049084899922,1.2335811384724e-17,0.330050151356919
"DMR_up_ 146",-0.00993144756486741,-0.02416569752684,0.0162054909202075,-0.0154697384036713,-0.00274173036498415,-0.021379908407739,0.0288989033344244,0.0092342156180788,0.0193499123953914,0.565551104873008,0.42245054762328,0.465573088184415,0.31109636773054,0.432832727548364,0.425568428089004,0.583639258170472,1.85037170770859e-17,0.458101646031298
"DMR_up_ 147",0.00248998283760921,-0.0211800398266322,0.0240958396830218,-0.0270537629071254,-0.00397193898190079,0.000460045180960378,0.0191914205528778,-0.00165533806463727,0.00762379152582629,0.442728505901104,0.330094058440991,0.341564363304033,0.219919367313808,0.28959237042043,0.279106513028134,0.536000972631808,-1.2335811384724e-17,0.348429450148615
"DMR_up_ 148",0.0307347946426843,-0.00517739251095323,0.0204392916330664,-0.027897072792515,0.00200095755005103,-0.0427140637093109,0.00170126532096754,-0.00266960909405636,0.0235818289600662,0.476838229985202,0.322111961562228,0.338955936667887,0.244926948349556,0.322755195091068,0.29953855150261,0.540903336136911,0,0.363718594185066
"DMR_up_ 149",-0.021921351501536,-0.0101122273529537,0.00481569508478721,-0.00884916601992514,-0.00976395325538551,-0.00281695288024547,0.0271424371781047,0.010560487689314,0.01094503105784,0.493926306958416,0.357887552127572,0.388556301268962,0.25401836908477,0.328454077673211,0.355996750677141,0.586522122122355,9.25185853854297e-18,0.39505163998749
"DMR_up_ 15",-0.0201436065601199,-1.53087883576486e-05,-0.0081280635233871,-0.00910698225003276,0.0126942225510041,0.0125709266664704,-0.00498753528746371,0.0241677378173494,-0.00705139062546276,0.46296878265731,0.367031205381802,0.373276530692029,0.240416914658157,0.31547715013843,0.347706881002233,0.548671428124516,-6.16790569236198e-18,0.379364127522068
"DMR_up_ 150",-0.00876729009426286,-0.00359396753943217,-0.000837278730965257,-0.00941270180740422,-0.00161533644220976,-0.0163635639894109,0.0127471838080545,0.0133205215857833,0.0145224332098473,0.43733580328103,0.342916577172536,0.345846303376153,0.247114865468733,0.298421163929224,0.317578946336111,0.494440929205749,-3.08395284618099e-18,0.354807798395648
"DMR_up_ 151",0.00538101331857752,-0.0223293699990018,0.00726218088774083,0.0196156555532524,-0.0489510868102717,-0.0288382256720734,0.0744986425299242,0.00284221285661818,-0.00948102266476636,0.390074209005309,0.33199241814405,0.327457549953502,0.246393232320551,0.264235542226526,0.25150150713194,0.502222797455444,-9.25185853854297e-18,0.330553893748189
"DMR_up_ 152",0.0720569398960671,0.00763180593723539,-0.0148600248830456,0.0384961762737759,-0.0556137716649445,-0.0970935085525914,0.0733334898172175,0.0202170540771794,-0.0441681609008939,0.588072507166767,0.447951627678398,0.531019263669334,0.383273785206074,0.366442809666783,0.458784846687028,0.632625876255768,-1.2335811384724e-17,0.486881530904307
"DMR_up_ 153",-0.00327193044608712,-0.00483681707323513,-0.0134997774210754,0.000859934033454662,0.0163629456297101,-0.0187294899852844,0.0117238682782584,0.00709526685222128,0.00429600013203751,0.499183243696131,0.410833353396131,0.426907541613673,0.240400654981694,0.364287862652451,0.410624037322529,0.619840384334462,-1.2335811384724e-17,0.424582439713867
"DMR_up_ 154",-0.0209771142721247,-0.0384918230123227,0.00950267656242332,-0.0279143055374361,-0.0106671756432291,0.0182978822120669,0.0337284334482185,0.0315703637069132,0.00495106253549066,0.527962151967629,0.416076157711522,0.429504272783135,0.303084280091492,0.370706857545067,0.408952566976747,0.558302094217941,-1.2335811384724e-17,0.430655483041933
"DMR_up_ 155",-0.0207051847939513,-0.0372171933551853,0.0178741416406707,0.0218033899551395,-0.0102204933030102,0.011661524877649,0.0207823310261123,-0.0057811417894551,0.0018026257420303,0.519729910680358,0.439105135364312,0.438851110066516,0.290069424812325,0.36656876580543,0.399452844820288,0.685579380985553,6.16790569236198e-18,0.448479510362112
"DMR_up_ 156",-0.00370984521655218,-0.00429388720102444,-0.00523926720918261,0.00624153024123936,0.00395308179904466,-0.0280799520289976,0.0173790457479148,0.0021179322829014,0.0116313615846566,0.462682486547085,0.361601061329884,0.386409618335596,0.267985021263788,0.337444915410292,0.338871425377675,0.564092817420351,-4.62592926927149e-18,0.388441049383525
"DMR_up_ 157",-0.0172763684994451,0.0140851808554316,-0.00274257141457591,-0.0142069789930144,-0.0128693233635978,-0.00271902188938122,0.0112973740188137,0.00228279683639472,0.0221489124493743,0.40233335522907,0.29076024307431,0.339875925525929,0.207532691856201,0.25242187927191,0.289746935857189,0.520267375175545,-4.62592926927149e-18,0.328991200855736
"DMR_up_ 158",-0.0049412564762133,-0.0141699411409586,-0.0225161444772788,-0.00772416032988371,-0.0302146151168655,0.0712007510783915,-0.0117874389011326,0.00921670519898499,0.010936100164956,0.471616480511997,0.374625840398282,0.391966962560092,0.252156310285473,0.284927975214086,0.353088444157802,0.501654567749044,-3.08395284618099e-18,0.375719511553825
"DMR_up_ 159",-0.0272302548467399,0.00335328102374788,-0.0238890314770837,-0.00273485942198332,0.0125970904416942,0.0250958543897604,0.0161011329501829,-0.00746309861889355,0.00416988555931513,0.464675454621081,0.413907687437405,0.452004925594124,0.313142100240222,0.372225742460047,0.424256717827744,0.555307453714661,0,0.427931440270755
"DMR_up_ 16",-0.0275509347218034,-0.000808336316928338,0.00803462934174792,-0.0248977587193287,-0.0128371178405826,-0.00129960825889494,0.0285276695626604,-0.00902123296776508,0.0398526899208947,0.523452509601993,0.423045554516153,0.429219713565699,0.334420733046502,0.388111059417558,0.411630170347162,0.605656774883709,-3.08395284618099e-18,0.445076645054111
"DMR_up_ 160",-3.48952002235114e-05,-0.0206716804595968,0.01796867182971,-0.00185720786367516,-0.0259040705864613,0.0217612181091708,0.00639229954022175,0.00255902951695078,-0.000213364886096606,0.494723047766167,0.384785441599155,0.411734495805878,0.268939826490001,0.358337927080959,0.32586974176856,0.535600357732791,-6.16790569236198e-18,0.397141548320502
"DMR_up_ 161",-0.0284974108933292,-0.0219581342221243,-0.00117432753741721,-0.00600034822898439,0.00156821466229642,0.0256748140909147,0.0233049062372474,-0.000280242557432725,0.00736252844882933,0.591707301095069,0.341828346562489,0.348435087278159,0.192006754528329,0.280542069538552,0.338832052706807,0.718889513642462,1.5419764230905e-18,0.401748732193124
"DMR_up_ 162",0.00595876889106466,0.0297654835547182,-0.00235258413112933,-0.0131151524764438,-0.00984537305156322,-0.00471204176861843,0.0162069993208574,-0.0118914368518482,-0.0100146634870372,0.526633713608193,0.432570814676346,0.395116368977849,0.270828611616502,0.349577137552276,0.422492538892195,0.654842293187028,-1.5419764230905e-18,0.436008782644341
"DMR_up_ 163",0.00183171303898552,-0.020626092764465,0.0127734628290267,-0.0133018985475103,-0.0123620029603089,-0.00493644356249087,0.0244417954534226,0.00515149830013345,0.00702796821320667,0.530825567645972,0.434525210946371,0.438354188072521,0.306523067672059,0.390611351267349,0.411266539597733,0.602601433156664,-6.16790569236198e-18,0.444958194051238
"DMR_up_ 164",0.0132690627371294,-0.026702964268269,0.0277637868193306,-0.0446277721609246,0.00941432792598484,-0.015364062424424,0.0177558998564955,0.0296522764186353,-0.011160554903958,0.611020538084966,0.489125049899497,0.507332925432641,0.402394637065383,0.471107461793323,0.485649932583222,0.719678345971092,-1.5419764230905e-18,0.526615555832875
"DMR_up_ 165",-0.0315519927186572,-0.0266869942305959,-0.00261928014349477,-0.0202102037075075,-0.00424256016453473,0.0274263676765774,0.0315199774650925,0.0181788699434879,0.00818581587963235,0.406435779700836,0.27180004449837,0.271429308524009,0.18049572063464,0.227010874199771,0.235305767825224,0.464643460250021,6.16790569236198e-18,0.293874422233267
"DMR_up_ 166",0.0181880579294383,-0.0163569080747174,0.0137668668988824,-0.0172960179857258,-0.0246370328834446,-0.0191007600474269,0.0254164858917489,0.00409460479668913,0.015924703474556,0.480806483994194,0.470702221422873,0.479921943423145,0.244456842327723,0.402158687588231,0.360570065306811,0.669502927346645,4.62592926927149e-18,0.444017024487089
"DMR_up_ 167",-0.0282139464260737,0.00281701570399889,0.000122581675554678,-0.0297228141739041,-0.0329952259166972,0.0474750549483612,0.0406915267724516,-0.00976855090335993,0.00959435831966843,0.475056629949866,0.374532006684594,0.38716019573146,0.27569352295629,0.330350642989136,0.352370489893948,0.524619571307709,-1.2335811384724e-17,0.388540437073286
"DMR_up_ 168",-0.00598642347608862,-0.0248890575332394,0.010321026192277,-0.0476401342920081,-0.017734905494619,-0.0189750312077603,-0.00708942439219044,0.0434422979125425,0.0685516522910864,0.304167411460433,0.218978684596213,0.292050575652943,0.137565331297859,0.165322020411973,0.219141608001408,0.685239140870469,-7.70988211545248e-19,0.288923538898757
"DMR_up_ 169",-0.0187058239100895,-0.0074859153257891,0.0107823795510535,-0.0390907197692802,-0.0163372466476618,-0.0144349214095558,0.0275637761336254,0.0256032364963983,0.0321052348812991,0.427755480702885,0.292994085463364,0.342635443465136,0.21228682286678,0.247317652125228,0.268294729516928,0.538992984235446,0,0.332896742625109
"DMR_up_ 17",-0.00851226493167798,-0.00997525170798286,-0.00160709184651753,-0.0316307137575863,-0.0105412642984928,0.00470045641420347,0.0489903222050687,0.016442683997011,-0.00786687607402556,0.516581064516379,0.386457903556495,0.399560402223995,0.229162030006274,0.325797509937521,0.368150771467531,0.570751372876651,1.85037170770859e-17,0.399494436369264
"DMR_up_ 170",-0.0213710140156889,-0.021907400280289,9.80359208661158e-05,-0.00880393865055323,-0.0134828678108213,0.00086463273623312,0.0528463108535594,-0.000579612548244166,0.012335853794938,0.576746678594372,0.456715012495959,0.431917841318525,0.16175827425918,0.342634720180188,0.298368992419035,0.670661463044873,6.93889390390723e-18,0.419828997473162
"DMR_up_ 171",0.0164650726132539,-0.0022435307862925,0.0094192674063259,-0.0289461136635981,0.00273958317195666,-0.005415521372792,-0.0164655048243006,0.0153604649249608,0.00908628253048582,0.590827823855838,0.476452362262968,0.491332860316621,0.34172973133949,0.428973040614471,0.484740023850519,0.607643617108942,-6.16790569236198e-18,0.488814208478407
"DMR_up_ 172",-0.0087162357241089,0.0460917380477223,0.0105836107991812,-0.0340535439102826,0.0103637781064093,-0.0333194584238042,-0.0219958285110545,0.0112348202073956,0.0198111194085416,0.504437277231894,0.420812136067242,0.430019330331844,0.326942544366037,0.382591002402707,0.423976465007869,0.535849268285116,-2.46716227694479e-17,0.432089717670387
"DMR_up_ 173",0.0163753022989323,-0.0306938684510163,0.00348692905835846,-0.0422496945556188,-0.000560676002077376,0.00856633638122378,0.00197052841029671,0.0693208815604838,-0.0262157387005828,0.526588598641401,0.442973610165257,0.436060624880746,0.370935794596418,0.410238996385867,0.436502821594215,0.517790588817577,-1.85037170770859e-17,0.448727290725926
"DMR_up_ 174",-0.00841261105111085,-0.00921895743768292,-0.00653023636686409,-0.00801930744908746,-0.013536041702661,0.00339131371194237,0.0193784901449683,0.00833512919339321,0.0146122209571023,0.460775633417258,0.389027353151763,0.394267779718626,0.272240866145347,0.326812770558141,0.351151190328985,0.546746381848908,-1.2335811384724e-17,0.39157456788129
"DMR_up_ 175",-0.00444900846239848,0.0191513938893042,-0.00314860537566708,-0.0174508976369641,-0.0101310318577434,-0.00715131547462144,0.0202824269657088,-0.00144297629278481,0.00434001424516639,0.567105320148287,0.486632166711697,0.468441322643993,0.279802578939623,0.38527865092801,0.456583052739916,0.612524386703914,6.16790569236198e-18,0.465195354116491
"DMR_up_ 176",-0.0342161096783498,-0.0116929613140428,0.000399505052727053,-0.00672308077149532,0.00295978253937451,0.0340034068234835,0.0147265291885701,0.0106945566872325,-0.0101516285274998,0.436758997038244,0.349482991618608,0.31911308596099,0.173446961320764,0.243628108244972,0.284394133283054,0.624946830537225,-3.08395284618099e-18,0.34739587257198
"DMR_up_ 177",-0.00436411044155599,0.0412780621128871,-0.013373478342264,-0.0144476045501636,-0.0223522095607327,-0.000391499474108853,0.0232899560853606,-0.0179238710698035,0.00828475524038114,0.558285560623976,0.423682526281334,0.3901297318539,0.28595328822635,0.329165387957751,0.394538385789384,0.6112750824487,1.2335811384724e-17,0.427575709025913
"DMR_up_ 178",-0.0819408621589839,0.127158331832174,0.0721261425903556,-0.0482300688894002,-0.0441537224338203,-0.0581990987169133,0.0263816649439756,0.045425737637994,-0.0385681248053813,0.45995374816004,0.407469920331971,0.360399975985776,0.188541522111351,0.199054053796263,0.316707362275691,0.588535954883852,-1.85037170770859e-17,0.360094648220706
"DMR_up_ 179",-0.16785913441299,0.28094412933994,0.135991955235704,-0.099140848181551,-0.0908699424028402,-0.155897117126603,0.0499812774120709,0.139136539915937,-0.0922868597796679,0.544954890913041,0.494880513080666,0.405563579298284,0.302317450476256,0.14056655444394,0.369801035068033,0.651343009637656,-6.16790569236198e-18,0.415632433273982
"DMR_up_ 18",-0.0392133861280428,0.0529961699963065,0.0152173029166332,-0.0168499920842635,-0.0165874528763643,-0.0460361146640471,0.0330735545272179,0.0326927953122489,-0.0152928769996889,0.461439679157063,0.350825863765019,0.326440633393653,0.199787654993242,0.245726825926375,0.288171682309354,0.634619139192979,-1.2335811384724e-17,0.358144496962526
"DMR_up_ 180",-4.86450473340394e-05,-0.0172291488678881,-0.000516530258247869,-0.00403554673968114,0.00829423623507027,-0.00255929718032773,0.00991342856177389,0.00684319855191393,-0.000661695255279163,0.462987928840515,0.355275869019819,0.389670046313352,0.195171112012293,0.313298151432588,0.334445874539516,0.690143044984629,6.16790569236198e-18,0.391570289591816
"DMR_up_ 181",-0.0285956571681707,-0.00854054283327271,0.00351866622750618,-0.0141873854807281,-0.00199730427493142,-0.012953530483498,0.0245675225621859,0.0263404828059516,0.0118477486449572,0.544482251901621,0.491993751558405,0.440273879428503,0.323429625521697,0.403212186144095,0.429732176904299,0.65996798866011,0,0.470441694302676
"DMR_up_ 182",0.0290162034484682,0.0709939725459155,0.00636730289284382,-0.0338472869984125,-0.0201316551701566,-0.0236373610856183,-0.0280069807420745,0.0182562677770173,-0.019010462667983,0.363738624165265,0.360958280869634,0.391573625365054,0.191878657347805,0.345040211185301,0.416696969347259,0.507743434979612,3.08395284618099e-18,0.368232829037133
"DMR_up_ 183",-0.0218141065405331,0.00756045345883458,-0.0177841862416877,0.0143614879747434,0.000879192026571773,-0.00578594669653219,-0.004595294837936,0.0191930139851887,0.00798538687135039,0.429343427192022,0.404713717472503,0.47215463506474,0.205171375694144,0.39223763227551,0.411744100919067,0.611991748260594,-3.85494105772624e-18,0.418193805268369
"DMR_up_ 184",-0.00905146370588314,0.00340681110347629,0.00298164479081721,-0.00369286798867735,0.0128222060092691,-0.00450973783663974,-0.00301365966713138,0.00105024355318217,6.82374158686438e-06,0.444028432146031,0.363013531315618,0.379643966709742,0.258211474217348,0.320917053444525,0.306710129866532,0.615196927117604,0,0.383960216402486
"DMR_up_ 185",-0.0229965657078043,-0.019240740570536,0.00598930940828366,-0.00194104257169619,0.0147998137136089,-0.00130814445408783,0.0108371936299618,0.0164414108025137,-0.00258123425024381,0.522177358224605,0.423368631932526,0.447402318437572,0.296082065151943,0.375823380208045,0.37522798607483,0.607497100029623,0,0.435368405722735
"DMR_up_ 186",-0.00397710038035123,-0.0119090077664775,0.0188358586836075,-0.0236231090914266,0.0248678374926146,-0.0138091102038793,0.00247104395567169,0.00372742819184776,0.00341615911839305,0.501625627858221,0.332684121451611,0.364173568646488,0.225545259321771,0.256257633546449,0.337362796965103,0.515565114474084,0,0.361887731751961
"DMR_up_ 187",0.00793195555755691,-0.0114836707783763,0.00634613729777356,-0.0131967543876786,0.000452474913994277,0.00951192936267459,0.0109095824967211,0.00740118430637104,-0.0178728387690364,0.433045548105656,0.371624676088911,0.383751174081824,0.260078629543629,0.328335800599574,0.318834632055764,0.551059920191769,1.2335811384724e-17,0.378104340095304
"DMR_up_ 188",-0.0023699896779785,-0.0223446032402234,-0.00502188776164919,0.0104142770711201,0.0221181064711837,-0.0281346725085939,0.0107042432050574,0.00193831264734828,0.0126962137937356,0.447050205588155,0.32710096862244,0.351744498748874,0.246239022054144,0.255995335148245,0.260379789435028,0.547393015061918,1.2335811384724e-17,0.347986119236972
"DMR_up_ 189",-0.0219443265799609,-0.010125805494805,0.0105170738543543,-0.00913873645224787,-0.00333978314573771,-0.0100811878173502,0.0314052928054826,-0.00415342462840318,0.0168608974586679,0.402367662669622,0.315443013085322,0.297583528140372,0.132545904306518,0.244203359287937,0.255405882615702,0.58183660941543,3.08395284618099e-18,0.318483708502986
"DMR_up_ 19",-0.000513252854433821,0.00401322915989721,0.00143881746871545,-0.0109186832642696,-0.00789846680072837,-0.0143842257808765,0.0142785144342998,0.00973888838894015,0.00424517924845567,0.513493525298457,0.39326844898128,0.423013326675329,0.254717843011645,0.33143560514019,0.378967242124808,0.619848281857377,4.62592926927149e-18,0.416392039012726
"DMR_up_ 190",0.00834358473631264,-0.0172523455241824,0.00884827880580957,-0.00773469500695659,0.00184053729909997,-0.00306348750150723,-0.00861748494902242,0.00793878578285939,0.0096968263575872,0.381571465705732,0.281333834705639,0.310160708368457,0.20049640972291,0.270551662610365,0.29896773257993,0.510895270625393,9.25185853854297e-18,0.321996726331204
"DMR_up_ 191",-0.00868953086418656,0.0209067794367432,0.0035919255872765,-0.022914212668249,-0.002733261160207,0.00657705982575671,0.00393040494651309,0.00096277419717905,-0.00163193930082597,0.539174931073418,0.450965076710491,0.484175547832546,0.265756422649679,0.360550134144468,0.387129324147532,0.700306123712036,6.16790569236198e-18,0.45543679432431
"DMR_up_ 192",-0.0378196290580982,0.0991358897597297,-0.0238279953352548,-0.0187730695369369,0.0159327991971078,4.441947059447e-05,-0.010821259451746,0.0223739031479967,-0.0462450581933931,0.384932456623784,0.323648891063737,0.384947069616136,0.14032737192642,0.224749858523678,0.37832192559141,0.408735091116066,-2.46716227694479e-17,0.32080895206589
"DMR_up_ 193",-0.0318465588742388,0.0606845639438535,-0.00511600252710021,-0.033660270858252,0.00830134613391487,0.0123686067734092,-0.00304366475186701,0.017443849057803,-0.0251318688975226,0.464000297806151,0.392604286889583,0.432989209925984,0.199115532637021,0.28872447318069,0.406004330382349,0.447347134410363,-1.2335811384724e-17,0.375826466461734
"DMR_up_ 194",0.0378217854097392,0.0203351640003261,-0.0154417774760045,-0.0325805484032135,-0.00638833144888848,0.0145188312833082,-0.0284335234280862,0.0189167987313929,-0.00874839866857369,0.532918259800553,0.409622532010366,0.468572151562036,0.328377355053147,0.343771939969416,0.460571087431036,0.539033583952987,0,0.440409558539935
"DMR_up_ 195",-0.0251175928717241,-0.0272569362358609,0.00485239775808845,0.0101050110228782,0.00103387968054022,0.00693041868277568,0.0198464906909116,0.0161681614339796,-0.00656183016158871,0.462546279025683,0.369983928594377,0.423609982437463,0.260424200354532,0.325671047527606,0.346460364982294,0.625777392458713,-1.5419764230905e-18,0.402067599340095
"DMR_up_ 196",-0.0258743130327812,-0.0200044918527565,-0.00701336239459624,0.0145139498310622,0.00153229428689733,-0.00404617750942365,0.0185467289339644,0.0128429677735412,0.00950240396409238,0.389781589178464,0.329955598065095,0.320158223130773,0.208625041055528,0.276659243433533,0.276406255696001,0.508490105427525,-9.25185853854297e-18,0.330010865140988
"DMR_up_ 197",-0.00647876884850448,0.00400849047626331,0.00863266987038458,-0.00595145926856663,-0.00293920786035798,-0.00803490567898076,-0.0058870790141247,0.00944293464814669,0.00720732567573998,0.397288115704979,0.294834226755351,0.292538290452566,0.180752396909448,0.263803005916881,0.274651861866959,0.527333900625925,0,0.318743114033158
"DMR_up_ 198",-0.0149699359633092,-0.015448840683989,0.00766549888307658,-0.00245528228208328,-0.00485372762548288,-0.0101558420965673,0.0328625520286325,-0.00277730697478729,0.01013288471451,0.509892000619813,0.3850776532314,0.396338700652721,0.209109058621421,0.304221805698225,0.344318252403836,0.632607490135975,5.39691748081673e-18,0.397366423051913
"DMR_up_ 199",-0.0268723489010521,-0.0323694964641446,0.0109629634045937,0.000358611062237113,0.0158212652143073,0.0113881011278519,0.0107880252649186,0.0123377582457975,-0.00241487895450945,0.512603006236628,0.352149998471403,0.36851526017342,0.191774193044858,0.287746736994025,0.292550788294471,0.660917529559586,-3.08395284618099e-18,0.380893930396342
"DMR_up_ 2",-0.0205574416716185,-0.00383957080331443,0.00945828460982429,-0.0174782124134625,-0.00377251062654799,0.0165605927929307,0.00549328621026995,0.0124012392561759,0.00173433264574291,0.404116285684441,0.306811049427189,0.309810078733531,0.211956363140679,0.273052085724962,0.296846967679129,0.491620804522513,2.77555756156289e-17,0.327744804987492
"DMR_up_ 20",0.0112519700452931,0.113452202020677,0.0700356552747056,-0.00919211338416875,-0.0241560168140463,-0.15914872130387,-0.0222400483715459,0.0901223988582643,-0.0701253263253088,0.428567732513871,0.301105256434447,0.283435304331023,0.274011044321523,0.223280319965074,0.272431320859345,0.523153779393031,1.85037170770859e-17,0.329426393974045
"DMR_up_ 200",-0.00533514593910531,0.064312041356327,-0.052353054227382,0.00435758700600808,-0.00698732796423024,0.0580374525514014,-0.0108573999868627,-0.0106401321877481,-0.0405340206084082,0.479814030990872,0.323502826136053,0.32126961360041,0.201331405554027,0.278016196638217,0.295177308875955,0.561142074497793,-9.25185853854297e-18,0.351464779470475
"DMR_up_ 201",-0.0220857227665545,0.00989133755050392,0.00447282120729925,-0.0171315512847747,-0.0048045066217413,0.0154105242799783,0.024153579068029,-0.000797624354526585,-0.00910885707821336,0.40838394628401,0.335584772267319,0.359740197875951,0.214664819072804,0.291945136160113,0.305757943876616,0.569349562026266,1.5419764230905e-18,0.35506091108044
"DMR_up_ 202",-0.0235843449836934,0.00996101591791482,-0.00158413824334247,0.00589205233863252,-0.0192338994683753,-0.00573619196316841,0.0364832640856831,0.00188088475590228,-0.00407864243955308,0.550589001414521,0.397374233452932,0.406990125996453,0.211056277661954,0.308092108771133,0.354983169491846,0.686686555983358,0,0.4165387818246
"DMR_up_ 203",-0.0317064768981058,-0.000452362171505502,0.00627602781351644,-0.00716373756167812,-0.00380300150392067,-0.00671815337367852,0.0360324868982885,-0.0058766162728941,0.0134118330699777,0.518337548968407,0.421470122617742,0.430218787728311,0.24107642169891,0.35110787654884,0.397934166990691,0.662675016573389,-1.5419764230905e-18,0.431831420160899
"DMR_up_ 204",-0.0152012241283466,-0.00652808230216745,0.0141569350401543,-0.0167603624268366,-0.000569855011864878,-0.00112494135533064,0.0173367955048746,0.00796834844394975,0.000722386235567529,0.488223049268112,0.374624960218168,0.395472279638441,0.260822101245516,0.339347311970371,0.341745174343732,0.573401785313017,0,0.396233808856765
"DMR_up_ 205",0.00148552332386812,0.0292302673721755,-0.00293323423014794,-0.0180760334918308,-0.00311578376569746,-0.0139314848155741,-0.00397275233526515,0.0155655897735338,-0.00425209183106184,0.4935463152814,0.365279699895594,0.38756340244325,0.273912757025019,0.333459557476939,0.334953841776516,0.569114253762757,3.08395284618099e-18,0.393975689665925
"DMR_up_ 206",0.0359111010967923,-0.022015100750663,-0.015772012511475,0.0017869402937539,-0.00308930202986929,-0.0107966095699615,0.00847925465762847,0.0107340143354256,-0.00523828552163147,0.388158354134971,0.287433911053795,0.32597065998581,0.201372823543272,0.246392833608608,0.303469050443543,0.556112179968905,7.70988211545248e-18,0.329844258962701
"DMR_up_ 207",-0.0110598979219697,-0.0114630124975005,-0.011295627178085,0.00567353618196256,-0.00992212405795603,-0.00774873686487268,0.0190880471950081,0.0223684959094992,0.00435931923391408,0.503405711703951,0.354506508830044,0.379339400290668,0.226014064214844,0.30304537679229,0.321954327801925,0.601646083808175,3.08395284618099e-18,0.384273067634557
"DMR_up_ 208",0.00885172106678689,0.00169923173910616,-0.0195580145418625,-0.0225435835373925,0.0152794302789205,-0.0537120022373124,0.0329756723335211,0.047402584884245,-0.0103950399860123,0.454954688181457,0.33611864157692,0.34254198457747,0.222283507637317,0.266402721332962,0.285840139445362,0.545598211072798,-1.2335811384724e-17,0.350534270546327
"DMR_up_ 209",0.0077742247437666,0.018596354121213,0.021563657830768,-0.0250959644082374,0.0265257069763457,-0.0608658612493826,-0.00483082562213827,0.011657785033226,0.00467492257443902,0.351831626479646,0.306885769069121,0.340282343456629,0.257648214910759,0.274874472835497,0.293207351910809,0.399827530947603,0,0.317793901372866
"DMR_up_ 21",-0.0511687786997105,0.02373575096314,0.0134224181494189,0.00624445288693934,-0.00935373868077577,-0.0319099733415426,0.0245320770220194,0.0151160296444545,0.00938176205605681,0.530391030066168,0.358373392924977,0.38858065999086,0.236263694023628,0.314935086033134,0.310803738641048,0.577939746595086,3.08395284618099e-18,0.388183906896414
"DMR_up_ 210",-0.0305312754147167,-0.0329646719544209,0.0123415041094942,0.00287047610980297,-0.0018262683067557,0.00422224677524924,0.0146197395877705,0.014209632845467,0.0170586162481094,0.707028868327141,0.365340588161219,0.323036260913158,0.1688393325408,0.279278746110659,0.211109749033341,0.707205176268056,6.93889390390723e-18,0.394548388764911
"DMR_up_ 211",-0.030495134894796,-0.0150739590092639,0.0019981944947326,-0.0143111058016329,-0.000723373852324571,-0.000673787619102306,0.028561372884724,0.0125442843729151,0.0181735094247479,0.570189288228806,0.434283504279089,0.430278915639466,0.266762373224915,0.382607740344179,0.390140639854271,0.60624043927409,-3.08395284618099e-18,0.440071842977831
"DMR_up_ 212",-0.0517409018003532,-0.00870855194431408,0.0248176054040844,-0.0435183761440556,-0.00645532244559216,0.0155525418848457,0.0258564296346875,0.026405915756904,0.0177906596537933,0.486478286378847,0.364277095032685,0.391616404845857,0.254694633317449,0.329755935997551,0.359954425319969,0.486856101325735,-2.46716227694479e-17,0.381947554602585
"DMR_up_ 213",-0.012355744266441,-0.00692431373466895,-0.000761492978605588,0.037905482360156,-0.0191403501150754,-0.0434668602713232,0.0350862028972158,0.00412417109379959,0.00553290501494258,0.471510878746311,0.332271477541911,0.381370732482943,0.225688484483201,0.312310814520541,0.315614314981741,0.59454552290725,-6.16790569236198e-18,0.376187460809128
"DMR_up_ 214",-0.0340499713255862,-0.0236148016662174,0.00461739341946171,-0.00860559017203988,-0.0175977719459451,0.0387838952882822,0.0104966941509979,0.0178183593133214,0.0121517929377256,0.408656278912538,0.364017409178401,0.415149730399111,0.256932649792116,0.320038807074172,0.360475091409868,0.551519169106196,1.5419764230905e-17,0.382398447981772
"DMR_up_ 215",0.0143178471262351,0.020669273101224,0.0120052797794992,-0.0598483204440507,-0.019999569861565,-0.0331643591548186,0.0370178675243492,0.0237877575906445,0.00521422433848212,0.414368691173085,0.335417851148137,0.344530825003001,0.232733160068634,0.296698725945746,0.296794339128092,0.465042926331589,-1.85037170770859e-17,0.340798074114041
"DMR_up_ 216",0.00946701517702678,-0.0038498645764054,-0.00660705714955481,-0.026568756489695,-0.0107809451777074,0.0159521450727111,0.0162580096037948,0.0261682849667898,-0.0200388314269598,0.486911198427891,0.388629163969105,0.45599977193635,0.239819400974451,0.374837175104417,0.355585556289208,0.688424532776412,6.16790569236198e-18,0.427172399925405
