dmr,k546_2_bm_w_4d,k546_4_bm_w_4d,k602_1_bm_w_4d,k520_bm_w_23d,k528_bm_w_23d,k529_bm_w_23d,k534_bm_w_3m,k535_bm_w_3m,k536_bm_w_3m,k458_bm_w_1y,k462_bm_w_1y,k464_bm_w_1y,k546_1_bm_m_4d,k546_3_bm_m_4d,k602_2_bm_m_4d,k518_bm_m_23d,k519_bm_m_23d,k526_bm_m_23d,k541_bm_m_3m,k542_bm_m_3m,k543_bm_m_3m,k460_bm_m_1y,k461_bm_m_1y,k463_bm_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
bm_all_dmr_34,0.203518905594198,0.209140855555172,0.215918608889598,0.223952143592051,0.251585485790586,0.239558574725123,0.280001711582292,0.270307812348556,0.285282958504137,0.27098775993919,0.309776801950277,0.278920680857437,0.486959851595672,0.485434286011539,0.477838497485674,0.564204777766436,0.590868139122011,0.597146380692698,0.624368630767421,0.622979539729952,0.627569273235492,0.630527333103022,0.667358813612428,0.62774484614659,0.209526123346323,0.238365401369253,0.278530827478328,0.286561747582301,0.483410878364295,0.584073099193715,0.624972481244288,0.64187699762068
bm_all_dmr_340,0.116720491033929,0.126471758070009,0.12757505489731,0.131417165698732,0.137834275055971,0.138843343921883,0.160724222177221,0.165868882239706,0.163083894713345,0.16402538088626,0.166988995836484,0.153264773827883,0.322431080634258,0.323076039837812,0.341572892470109,0.476579592899105,0.498740472757691,0.510979604917408,0.524891841823787,0.520628722099459,0.516426282576296,0.579106062281753,0.608622220311786,0.605185659520425,0.123589101333749,0.136031594892195,0.163225666376757,0.161426383516876,0.329026670980726,0.495433223524735,0.520648948833181,0.597637980704655
bm_all_dmr_341,0.210176162229299,0.213509505803026,0.202785946207287,0.232003423241112,0.250568827003126,0.248678401202784,0.256006082617557,0.268626916678086,0.256653044462987,0.265037187290912,0.246360890159626,0.247451158612507,0.493560322097286,0.470688388251018,0.455578155888125,0.545154209598162,0.580523526626322,0.583925538164585,0.599451381564628,0.595320327740876,0.59433038113253,0.651396699483786,0.673880752360936,0.631432402118973,0.208823871413204,0.243750217149007,0.260428681252877,0.252949745354348,0.47327562207881,0.56986775812969,0.596367363479345,0.652236617987898
bm_all_dmr_342,0.155654015562543,0.180067519055686,0.159309489487004,0.200261126082161,0.226820395076328,0.193126171017745,0.207672906511522,0.205180994343519,0.207297285503574,0.23013811537421,0.216604272784108,0.194092171480264,0.518627155113714,0.495341398873352,0.495431929406196,0.549255239283232,0.571521221732198,0.582546469614889,0.597165375617637,0.58867906363536,0.601569113201426,0.581764928665103,0.608447942087798,0.59024430001578,0.165010341368411,0.206735897392078,0.206717062119538,0.213611519879527,0.503133494464421,0.567774310210106,0.595804517484808,0.59348572358956
bm_all_dmr_343,0.313622989796226,0.334294834504143,0.305339323511674,0.336147669536827,0.341669123108494,0.345355462050125,0.380450153017219,0.363828667040477,0.361765838224116,0.354509771776971,0.391761809502319,0.37521708316092,0.574402871095305,0.56473744631675,0.554130859051304,0.613125430285232,0.646931813512121,0.639993460048996,0.6504139887191,0.638641328217926,0.638625226103394,0.666484543369894,0.694320174734803,0.670689150578836,0.317752382604014,0.341057418231815,0.368681552760604,0.373829554813403,0.564423725487786,0.63335023461545,0.642560181013473,0.677164622894511
bm_all_dmr_344,0.150848134268819,0.137476888220479,0.138483040723982,0.158076741721989,0.166179676885697,0.165113974818873,0.195029166921353,0.189688443080496,0.187449359845609,0.174834280556203,0.162990260651546,0.171395626700624,0.322880353373148,0.325432184542621,0.325677818264134,0.439870229727171,0.443277487920735,0.463673783209937,0.47161740361723,0.458219383010269,0.473372772603502,0.506770493541641,0.537129282637729,0.524200272648243,0.142269354404427,0.16312346447552,0.190722323282486,0.169740055969458,0.324663452059968,0.448940500285948,0.467736519743667,0.522700016275871
bm_all_dmr_345,0.458086109420626,0.4134981762987,0.35894857389502,0.468330317123028,0.582406033794777,0.470453439021994,0.540324076452883,0.492619550248686,0.572266234204328,0.503615789187506,0.543624534733726,0.509120676193645,0.631575140837831,0.733181073694279,0.70126339627375,0.818045514335449,0.71289574164986,0.799150864143606,0.767800887002315,0.732527375006091,0.774562048101841,0.743586333116471,0.800928365074294,0.740652963121129,0.410177619871449,0.507063263313266,0.535069953635299,0.518787000038292,0.688673203601953,0.776697373376305,0.758296770036749,0.761722553770631
bm_all_dmr_346,0.427233889331625,0.438168524664165,0.389142497478507,0.438501270807159,0.487004655943447,0.440112617453395,0.506872999569078,0.479941181966249,0.498568122109034,0.45753696335844,0.486612706119309,0.461010132422287,0.575492060663841,0.621161866582475,0.589416482264445,0.685888602521751,0.666271033904566,0.711066883519641,0.703524682645257,0.705225615023338,0.703298100859065,0.710228845703677,0.78691880496432,0.731737844128264,0.418181637158099,0.455206181401334,0.49512743454812,0.468386600633345,0.595356803170254,0.687742173315319,0.704016132842553,0.742961831598754
bm_all_dmr_347,0.336476985161067,0.319397272847614,0.31999565505398,0.364247778323764,0.376580315619913,0.363217543846975,0.432981502079602,0.417423445082994,0.403748712744869,0.396996596259291,0.400206749409584,0.403595879710021,0.531015939369637,0.528325968310131,0.525562139322402,0.593860029375117,0.60170658010938,0.620987486740439,0.626055835871335,0.635836755197687,0.638346840434541,0.65049490622789,0.69328605296303,0.662462897426945,0.325289971020887,0.368015212596884,0.418051219969155,0.400266408459632,0.528301349000723,0.605518032074979,0.633413143834521,0.668747952205955
bm_all_dmr_348,0.11042150905998,0.107492337208227,0.117819135366776,0.140551528493762,0.147624735335598,0.131647741982306,0.149944739588196,0.149040484664776,0.145107012999355,0.168700083557292,0.168404717862109,0.185880663629612,0.386105366034426,0.379264912562093,0.37957170094894,0.484838127765632,0.510845890130452,0.504713451836345,0.531196973102197,0.555332368412149,0.540841918620272,0.565991537919329,0.596682164418999,0.550542634332295,0.111910993878328,0.139941335270555,0.148030745750776,0.174328488349671,0.381647326515153,0.50013248991081,0.542457086711539,0.571072112223541
bm_all_dmr_349,0.335318940799254,0.312777685012126,0.321229310641744,0.45528775172038,0.479001761643763,0.452055557520323,0.54745288162538,0.544696511634125,0.514952066676794,0.594728797603448,0.568613518413566,0.587852606295346,0.691173897049907,0.665086758955789,0.690346908375014,0.79199324738258,0.822026524519005,0.797822312904088,0.833580205216245,0.823878877395964,0.826270425667624,0.85160089801062,0.879568290239674,0.849336391302679,0.323108645484375,0.462115023628155,0.535700486645433,0.583731640770787,0.682202521460237,0.803947361601891,0.827909836093278,0.860168526517658
bm_all_dmr_35,0.241432846209449,0.252507389429193,0.230021408138801,0.252359303843816,0.261504527364612,0.24144572609217,0.293061511805351,0.305184228710948,0.319011201517296,0.312484435427351,0.294214787920207,0.296869103790331,0.426459983717301,0.436375885169626,0.420636597495376,0.559563829267379,0.586622164870746,0.609389335235965,0.50183958086981,0.495242455883926,0.469889768106899,0.442973321488446,0.493274088332801,0.497275205734406,0.241320547925814,0.251769852433533,0.305752314011198,0.301189442379296,0.427824155460768,0.58519177645803,0.488990601620212,0.477840871851884
bm_all_dmr_350,0.175643696868041,0.171754517862791,0.172149348575843,0.185279957482262,0.188505655567249,0.196218861756612,0.199555672923962,0.20028610607523,0.200723785696311,0.204494337326535,0.203281613340818,0.194227258976225,0.436289459406992,0.446919797950918,0.43930352394395,0.526370494617517,0.533972836953692,0.535938376319641,0.494634299329278,0.500349585105662,0.488859316001869,0.530293432282853,0.536150077673946,0.544839852752474,0.173182521102225,0.190001491602041,0.200188521565168,0.200667736547859,0.440837593767287,0.532093902630283,0.494614400145603,0.537094454236424
bm_all_dmr_351,0.175521637894517,0.16860314564649,0.175279086404035,0.212810647763892,0.211953055365534,0.207130576226418,0.245273925564034,0.250536246387342,0.258439756932523,0.259685985858811,0.253236848082444,0.250938363221885,0.496965628808317,0.49315797996236,0.485044483344282,0.591686040609191,0.602028987209656,0.617232760192782,0.633292593390527,0.633999071145309,0.637719193011991,0.635366697561401,0.668048224149072,0.640207723920951,0.173134623315014,0.210631426451948,0.2514166429613,0.25462039905438,0.491722697371653,0.603649262670543,0.635003619182609,0.647874215210475
bm_all_dmr_352,0.186081182758552,0.243110865261158,0.2157007662498,0.29171765262683,0.257075589520058,0.261146013771212,0.316203095633999,0.315605617133162,0.346362654638493,0.309388239051383,0.311640841705955,0.310027491576957,0.683330886311794,0.686312598901853,0.685976223598426,0.801737838837791,0.831393885776477,0.80681811413709,0.801578203304038,0.793829850083473,0.827524403614215,0.824889712210057,0.871391256541241,0.830673884348041,0.21496427142317,0.2699797519727,0.326057122468551,0.310352190778098,0.685206569604024,0.813316612917119,0.807644152333909,0.842318284366446
bm_all_dmr_353,0.0463786095420144,0.04849576697203,0.0393057783362988,0.047793842831553,0.0520490834065914,0.0590779287161675,0.0828240765427609,0.076535608978521,0.0650234563121022,0.0736274648477707,0.0865303296905919,0.0829995485480529,0.344325876175161,0.30883621859415,0.314709777905601,0.424292369565119,0.472890465329147,0.46666532768271,0.498201396398858,0.496437106203759,0.506022681586226,0.531647368847544,0.550271039464606,0.546235938885566,0.0447267182834477,0.052973618318104,0.074794380611128,0.0810524476954718,0.322623957558304,0.454616054192325,0.500220394729614,0.542718115732572
bm_all_dmr_354,0.0742054303757603,0.0676874275017035,0.0827641685177272,0.106462905755504,0.125028489634107,0.121973361334383,0.126392703832395,0.122591719414106,0.122984363580653,0.155801926024245,0.140254547093007,0.140283399795253,0.325228874654715,0.326427137664699,0.340956278359531,0.448446120543935,0.453143482618413,0.454765569821237,0.478578397579109,0.463292659029252,0.47899735809181,0.531974331234195,0.50615488464848,0.50148216336525,0.0748856754650637,0.117821585574665,0.123989595609051,0.145446624304168,0.330870763559648,0.452118390994528,0.473622804900057,0.513203793082642
bm_all_dmr_355,0.104628107142403,0.107826624669185,0.0911667052499597,0.13471136369013,0.157463206576258,0.143895953121575,0.15599256624303,0.171544501500902,0.167091291735592,0.179969079475132,0.182700221727359,0.175851227761693,0.401236739055641,0.39147343860873,0.386805012737949,0.500397992010197,0.517766680639157,0.525730329593232,0.532614968448447,0.516983924121066,0.537681150709731,0.5512048514522,0.592491433918509,0.567584617992513,0.101207145687183,0.145356841129321,0.164876119826508,0.179506842988061,0.393171730134107,0.514631667414195,0.529093347759748,0.570426967787741
bm_all_dmr_356,0.18423093284236,0.180188853911994,0.177601595997867,0.234108834997032,0.228434191447005,0.225096326254455,0.28609775285239,0.284986055927981,0.305554754693274,0.299644065250407,0.292367546883601,0.28013663789343,0.486324951688591,0.494530003708604,0.459005030400339,0.537778863072861,0.548344782002018,0.560489828553313,0.597106801112047,0.592676445398673,0.603025740543628,0.596435970719371,0.644769701291315,0.617564236025303,0.18067379425074,0.229213117566164,0.292212854491215,0.290716083342479,0.479953328599178,0.548871157876064,0.597602995684783,0.61958996934533
bm_all_dmr_357,0.335558227143934,0.297082950199639,0.283134703669032,0.306295964797959,0.309472627302932,0.32292568183961,0.325390212398337,0.342164870784749,0.411781282111378,0.3663772799247,0.354522452846659,0.323176611951511,0.533128738445892,0.561454380350288,0.544312253495382,0.614953468788088,0.616797444902126,0.624031968941589,0.645025553224555,0.673046992957839,0.654680029872416,0.670588232513588,0.738740755647646,0.670141098738942,0.305258627004202,0.3128980913135,0.359778788431488,0.348025448240957,0.546298457430521,0.618594294210601,0.65758419201827,0.693156695633392
bm_all_dmr_358,0.258156003819957,0.240079103329253,0.233174547676494,0.2657596294003,0.288782789028637,0.299931506724114,0.28563222024986,0.293453423185256,0.301161333093842,0.303356957170221,0.277118892794275,0.27344326493232,0.607186641249645,0.60179791784133,0.586088134604378,0.653601073940377,0.683723047904188,0.683197585213445,0.649344296518872,0.649093409725124,0.663089738572016,0.624887085749409,0.645295453501336,0.635770000876775,0.243803218275235,0.284824641717684,0.293415658842986,0.284639704965605,0.598357564565118,0.673507235686003,0.653842481605337,0.63531751337584
bm_all_dmr_359,0.143375282653829,0.135239842514078,0.150406731071291,0.190635573987272,0.197374088506404,0.194818387595789,0.200476641865598,0.220577932264548,0.213621528642103,0.239337692001394,0.216968769613566,0.219308530600408,0.349544428492146,0.335267232683741,0.334473753912383,0.44870832473298,0.445904437587783,0.460021399811992,0.499585357490931,0.533879396551637,0.489306220724656,0.559742128730103,0.569300548719499,0.535465221090711,0.143007285413066,0.194276016696488,0.211558700924083,0.225204997405123,0.339761805029423,0.451544720710918,0.507590324922408,0.554835966180104
bm_all_dmr_36,0.0771802910359262,0.092168905825517,0.068658348150341,0.118583833936575,0.125614257783319,0.121150927447703,0.141290541051213,0.13580136400458,0.146938473123397,0.149078705481534,0.165176447762037,0.18707972507297,0.290102065038039,0.285080583541481,0.3036651098137,0.434499201207713,0.456071700462233,0.46407039311925,0.474138025927752,0.45633041913711,0.488895697632267,0.521012515768561,0.541686273216617,0.532517917905952,0.0793358483372614,0.121783006389199,0.141343459393063,0.167111626105514,0.29294925279774,0.451547098263065,0.473121380899043,0.531738902297043
bm_all_dmr_360,0.29559225114493,0.302213363807699,0.305321480645513,0.307705267884266,0.28167912153896,0.275610142043441,0.354665036246985,0.331432103401693,0.318205813665197,0.322477869156352,0.350277045669152,0.320538366081711,0.47095683030458,0.488600914122205,0.45070344958521,0.593267334301961,0.595822201619843,0.618843275891049,0.657843163440577,0.66143984898641,0.666643904261883,0.700323953763717,0.735129967463908,0.688744286169446,0.301042365199381,0.288331510488889,0.334767651104625,0.331097760302405,0.470087064670665,0.602644270604284,0.66197563889629,0.708066069132357
bm_all_dmr_361,0.127335484013446,0.131852210185962,0.126981217904688,0.155724689445505,0.153244060509735,0.146736693955256,0.191309847941786,0.193589102957672,0.193083832864889,0.190295151433001,0.201316637828901,0.178825328516079,0.422545193445132,0.413979341318142,0.416597536532167,0.535164031635808,0.53668924084109,0.545139204293523,0.579209869124929,0.573006109054583,0.561397135168196,0.609392317929194,0.641699553914318,0.62019666619854,0.128722970701365,0.151901814636832,0.192660927921449,0.190145705925994,0.41770735709848,0.538997492256807,0.571204371115903,0.623762846014017
bm_all_dmr_362,0.326359445688781,0.331723710832956,0.305151414620973,0.354380854615136,0.368309914522384,0.349698359622871,0.414966345110763,0.401947630154775,0.39171321498347,0.407038812488189,0.401469846543332,0.391860057286828,0.621773631213858,0.618183438762381,0.618963884126352,0.661947316700427,0.674173352197254,0.674027338178063,0.688807441444173,0.692244476377318,0.701888326169015,0.693326673284129,0.72512509995245,0.690070758488933,0.321078190380903,0.35746304292013,0.402875730083003,0.40012290543945,0.619640318034197,0.670049335691915,0.694313414663502,0.702840843908504
bm_all_dmr_363,0.173133115597264,0.168043892318122,0.164564978988525,0.207560675013537,0.207286972636469,0.223260514576694,0.222726656377207,0.197233069764987,0.251991502872602,0.245827634359897,0.254251899918252,0.24078172646109,0.391576756113567,0.333048162289669,0.339662087014402,0.452517981190455,0.490037940367148,0.481088785088497,0.52337429350093,0.520516700158223,0.503316763860849,0.574835388740572,0.589565320346065,0.575674486545817,0.168580662301304,0.212702720742233,0.223983743004932,0.246953753579746,0.354762335139213,0.4745482355487,0.515735919173334,0.580025065210818
bm_all_dmr_364,0.184844161880964,0.169223334900013,0.170406178536983,0.16456080011368,0.170182022689406,0.156148494137454,0.170092121642408,0.177015396773455,0.182722777706582,0.153556331581126,0.172518155194237,0.188108283906193,0.466971563954246,0.489502904396585,0.468480057177849,0.469746332720807,0.473967818235677,0.49903783551418,0.478028753329551,0.47921195992375,0.478170172515448,0.422166359434226,0.431431004852925,0.434822807404833,0.17482455843932,0.16363043898018,0.176610098707482,0.171394256893852,0.474984841842893,0.480917328823555,0.47847029525625,0.429473390563995
bm_all_dmr_365,0.0603486425257274,0.0602503648419417,0.0518733459217757,0.0650707082906363,0.0642899980723564,0.0558164960277087,0.0696977882428373,0.0599491494448394,0.0581675860849906,0.0658630570183895,0.0685414264394119,0.0757237035682902,0.255425441908289,0.256111230624135,0.257706209756696,0.403866504444464,0.457604877255754,0.480949123255063,0.492496052051382,0.511841253937469,0.469884376583844,0.520947262923326,0.574179772548047,0.542253055162667,0.0574907844298149,0.0617257341302338,0.0626048412575558,0.0700427290086972,0.256414294096373,0.44747350165176,0.491407227524232,0.54579336354468
bm_all_dmr_366,0.230554964798785,0.215816434408241,0.225627697819056,0.209056689699699,0.244240414888777,0.248571681348429,0.246598253701066,0.26511185009224,0.244315226966607,0.268707204142473,0.244333560867887,0.230231223706257,0.340533105249072,0.312349033023857,0.358589591072233,0.417490165437771,0.458642933803881,0.433694253391682,0.495633115908843,0.494877223891465,0.481456028130576,0.540680028320852,0.598075915110332,0.562531613548888,0.223999699008694,0.233956261978968,0.252008443586638,0.247757329572206,0.337157243115054,0.436609117544445,0.490655455976961,0.567095852326691
bm_all_dmr_367,0.265249089892839,0.261772597036943,0.25303297172875,0.291643694576253,0.310873572198791,0.321803466627439,0.335021307912235,0.3404519574014,0.339913932287709,0.331888124003503,0.348971075600533,0.306358310964072,0.518226881809508,0.526302131452532,0.5270291520229,0.603470161069112,0.619970470622218,0.609276319548586,0.637786914097777,0.657613740824964,0.650023733023807,0.652416628951344,0.699149362805992,0.662196154085997,0.260018219552844,0.308106911134161,0.338462399200448,0.329072503522703,0.523852721761647,0.610905650413305,0.648474795982183,0.671254048614444
bm_all_dmr_368,0.12252842152525,0.121484992594596,0.131874150982623,0.155155047953788,0.150135572558384,0.156228352659588,0.169935004542757,0.154552813591409,0.163853798685709,0.174190268283884,0.165927531830123,0.163501299565268,0.438010195475974,0.447093611134944,0.426888464335824,0.500700455016967,0.507445576894201,0.517003633163256,0.547071264109955,0.544668147768528,0.552611298503092,0.549768378168559,0.576780891848563,0.552341261430528,0.125295855034156,0.15383965772392,0.162780538939958,0.167873033226425,0.437330756982247,0.508383221691475,0.548116903460525,0.559630177149217
bm_all_dmr_369,0.159044510150297,0.163013867917547,0.144347624012119,0.206397624299274,0.168090852587021,0.180807931511031,0.246892679126236,0.242265204733825,0.27646242654545,0.342172975599114,0.267939954728736,0.264369569009053,0.499713433450098,0.518074051913767,0.474694616279418,0.639794901688958,0.667195137630772,0.647802535611655,0.648347759118309,0.654071023088879,0.675588173207514,0.676413368278407,0.710583601186735,0.67611306979692,0.155468667359988,0.185098802799109,0.25520677013517,0.291494166445634,0.497494033881094,0.651597524977128,0.659335651804901,0.687703346420687
bm_all_dmr_37,0.245091186077842,0.238083148478679,0.243824391280431,0.270840516705867,0.257645232286033,0.259233460406188,0.314704949989941,0.335257058320968,0.319919390918518,0.31018313137208,0.324241968962999,0.310173795530333,0.494354043223098,0.484999559109138,0.473460701404164,0.525765859142849,0.548448794454256,0.554810554386634,0.609982377071435,0.602583137296235,0.607250902628748,0.586026541964181,0.615349101149882,0.608609528335964,0.242332908612317,0.262573069799363,0.323293799743142,0.314866298621804,0.4842714345788,0.543008402661246,0.606605472332139,0.603328390483342
bm_all_dmr_370,0.110677485235185,0.118447404147803,0.113901797535052,0.182028788206242,0.176879579117973,0.184324753299397,0.192726828563888,0.208298975811054,0.208711512909752,0.234807449702661,0.231087377192327,0.242065032997825,0.403091979600169,0.385215080718457,0.407543200470553,0.517370265928011,0.520868418700651,0.522010565180624,0.528947647922933,0.537252666332624,0.536806230868586,0.591953279701714,0.613001616698321,0.583035763663244,0.11434222897268,0.181077706874537,0.203245772428231,0.235986619964271,0.398616753596393,0.520083083269762,0.534335515041381,0.59599688668776
bm_all_dmr_371,0.167324329924094,0.160807217325969,0.145178311867251,0.235027035790833,0.24687955039375,0.235411366727734,0.303038409229085,0.305327487945514,0.290764149288952,0.309157088054209,0.287732563361076,0.286026928188649,0.427168680979105,0.422221616773371,0.415820957300962,0.52993587579722,0.558036760841749,0.541871939524474,0.567473751387875,0.557002037157737,0.556395451919967,0.566654494586837,0.592181084427398,0.574359292159147,0.157769953039105,0.239105984304106,0.29971001548785,0.294305526534645,0.421737085017813,0.543281525387814,0.560290413488526,0.577731623724461
bm_all_dmr_372,0.0954587656810483,0.0951986421988106,0.104726444055396,0.137656968824017,0.151016103061886,0.160094860054773,0.184119373008869,0.168656761550911,0.184460758679033,0.193094238604483,0.217715256422753,0.183655330578382,0.454690750569009,0.448097282139516,0.468715116352687,0.641193922970027,0.663667174958505,0.704092384310315,0.694151942974051,0.682830576944443,0.707011981960302,0.72562649618859,0.772605727406564,0.735689664542112,0.0984612839784183,0.149589310646892,0.179078964412938,0.198154941868539,0.457167716353737,0.669651160746282,0.694664833959599,0.744640629379089
bm_all_dmr_373,0.0617168028485977,0.0745242295907593,0.0615919912094949,0.0938143649420931,0.105267629153829,0.103091710016009,0.167981433427459,0.15443239639281,0.17098027754012,0.162675108749402,0.171959779839075,0.185938716405977,0.443521321258255,0.451405389688093,0.436754690238139,0.587445368268373,0.595854981315028,0.62641215832241,0.692172237731573,0.685516633805922,0.685158101107534,0.690319735911161,0.705784057872032,0.693372969348434,0.065944341216284,0.10072456803731,0.164464702453463,0.173524534998151,0.443893800394829,0.60323750263527,0.687615657548343,0.696492254377209
bm_all_dmr_374,0.0487468534762838,0.0538490435693877,0.0622860350649328,0.0624864209475396,0.0698328223626376,0.0645347656646073,0.0998660558808676,0.105600486498793,0.0919405234129671,0.10508617785089,0.106286533264378,0.0996979382592469,0.316471324983601,0.337338787763547,0.347097441003066,0.531895571783413,0.56481830637997,0.556102336689066,0.612496549724354,0.621019908955078,0.594785215219118,0.655861786699684,0.711056564453485,0.653758820544472,0.0549606440368681,0.0656180029915948,0.0991356885975426,0.103690216458172,0.333635851250071,0.55093873828415,0.609433891299517,0.673559057232547
bm_all_dmr_375,0.0752621735962134,0.0989217111006725,0.106372702966767,0.104537003699089,0.149931739756731,0.124397507529132,0.113149850784086,0.1297133935372,0.135276183697837,0.184090291331389,0.157122514953276,0.142162810206284,0.355787074744961,0.340921707722591,0.332988694243187,0.527084928157787,0.515875881459565,0.526819925895758,0.536908775965236,0.506442681079347,0.570121854109481,0.574833081260194,0.603800431753444,0.570266680307932,0.093518862554551,0.126288750328317,0.126046476006374,0.161125205496983,0.343232492236913,0.523260245171037,0.537824437051355,0.58296673110719
bm_all_dmr_376,0.101328577181069,0.0954086422694704,0.0999499767791154,0.111705072646276,0.115598070185648,0.110253207926709,0.138046947497654,0.12400096365824,0.125562551899564,0.139055187890895,0.149145061484734,0.1376145085983,0.493259560662144,0.468233861719207,0.489886970752431,0.631495947061413,0.66099599777871,0.659289463687537,0.663749103871474,0.664109343627578,0.685490609411424,0.715625603985433,0.738334409825581,0.732827529432415,0.0988957320765516,0.112518783586211,0.129203487685153,0.141938252657976,0.483793464377927,0.650593802842553,0.671116352303492,0.728929181081143
bm_all_dmr_377,0.256057056726195,0.254803688642834,0.240836539271785,0.294897337424012,0.304973050277643,0.278615735138158,0.415077330800446,0.425483924792266,0.424248873972083,0.457467932621601,0.457462252947752,0.406139405764718,0.572936260495068,0.55383076022901,0.575455146178072,0.767492750777948,0.757205763439037,0.764777865342408,0.859639075114171,0.844605604123319,0.848282640305516,0.873706034250347,0.882937633736939,0.859818874509693,0.250565761546938,0.292828707613271,0.421603376521598,0.44035653044469,0.567407388967383,0.763158793186464,0.850842439847669,0.872154180832326
bm_all_dmr_378,0.0519635495103502,0.0374395392033089,0.0510741147762556,0.0437208599995984,0.0498312263535955,0.0578892679248249,0.0611789209272378,0.0647453567036197,0.0507628941955127,0.0726110551998002,0.0676331333244846,0.0617148090123151,0.310103472525178,0.320132334301031,0.321959994601409,0.405438290613834,0.416324183043127,0.432220149318718,0.437099425093317,0.425107951945874,0.441253683600506,0.49629613029328,0.507432363854119,0.515435767981129,0.0468257344966382,0.0504804514260063,0.0588957239421234,0.0673196658455333,0.317398600475873,0.41799420765856,0.434487020213232,0.506388087376176
bm_all_dmr_379,0.167924351985653,0.232774176451306,0.194226208553813,0.211280437049165,0.258407454006326,0.197491840495077,0.265614490746958,0.275823240285118,0.287647223745145,0.277254899054552,0.259358683556049,0.288092812140469,0.619941049488,0.601595969181066,0.606748640336524,0.682806333644754,0.748413290920987,0.722605502585908,0.753029395223524,0.727101450860635,0.728190581228682,0.748750797974624,0.802312265968915,0.756364130966496,0.198308245663591,0.222393243850189,0.276361651592407,0.27490213158369,0.609428553001863,0.71794170905055,0.736107142437614,0.769142398303345
bm_all_dmr_38,0.124342734184197,0.126032222451233,0.141013688269854,0.11245977489387,0.109978676247069,0.0959107837110457,0.134341526302752,0.130202555973809,0.120697615224066,0.113489291830922,0.120811002228731,0.11511352944805,0.217248742151961,0.211505859936152,0.21107237074828,0.311359607734009,0.29277464093964,0.296797818487883,0.387102413775388,0.367362231687849,0.396088324771288,0.396775068055143,0.444229983868454,0.40403694786367,0.130462881635095,0.106116411617328,0.128413899166876,0.116471274502568,0.213275657612131,0.300310689053844,0.383517656744842,0.415013999929089
bm_all_dmr_380,0.0778856968029563,0.0827061619252033,0.0899602246153262,0.0947876373409385,0.109403956355894,0.0773271372198789,0.121024015477153,0.134839545565685,0.112107381477909,0.116170081033819,0.127531188270785,0.110112992700128,0.294104373390184,0.281483380250508,0.296687168613825,0.385680132427791,0.40058548025142,0.420063242072773,0.451195132020091,0.433000316429284,0.452268168593691,0.446143074211887,0.487265116275002,0.479175985845642,0.0835173611144953,0.0938395769722371,0.122656980840249,0.117938087334911,0.290758307418172,0.402109618250661,0.445487872347689,0.470861392110844
bm_all_dmr_381,0.143146280072305,0.125832396339009,0.133618902985785,0.181448863005229,0.175839956850882,0.184964650625186,0.222345504780416,0.228653738011773,0.224921497789336,0.21710264178715,0.231718919886685,0.231180793522882,0.521963327572356,0.523567541448458,0.516255259312238,0.63709189923772,0.635431810840722,0.657932482124419,0.686623971484459,0.701458561277396,0.691561008981248,0.688262678446437,0.726055867053455,0.702516505123284,0.134199193132366,0.180751156827099,0.225306913527175,0.226667451732239,0.520595376111017,0.643485397400954,0.693214513914368,0.705611683541059
bm_all_dmr_382,0.139365483083076,0.116635639272939,0.111563998267218,0.165229840971414,0.18909405367486,0.180570890288973,0.149991540605643,0.170528168995436,0.199160699789617,0.175677685332368,0.180827560357971,0.17503368855553,0.386440041248296,0.371541565659998,0.361286115600311,0.495829271197768,0.4879572819699,0.508551877632625,0.54694611950161,0.546633287078594,0.540080528525372,0.561146989335524,0.604427257139905,0.571670465433202,0.122521706874411,0.178298261645082,0.173226803130232,0.177179644748623,0.373089240836202,0.497446143600098,0.544553311701859,0.57908157063621
bm_all_dmr_383,0.286229419662151,0.257544129685245,0.253460951443905,0.291567677707526,0.281312871067032,0.303692774691349,0.363230047040232,0.340428692006958,0.382498492593638,0.341592046514562,0.332827636178737,0.304159991706397,0.612149663454058,0.629174763291167,0.613038257998464,0.6861155830774,0.716663339460693,0.729117818810837,0.72621329329435,0.735636659079076,0.731671184657944,0.734210071516974,0.764830145190998,0.729673647865138,0.2657448335971,0.292191107821969,0.362052410546943,0.326193224799899,0.618120894914563,0.71063224711631,0.73117371234379,0.74290462152437
bm_all_dmr_384,0.0943057234923126,0.103288564638085,0.103136203394906,0.125755990838057,0.143554055127916,0.14121172914081,0.13848261486566,0.160646371909435,0.167024676311495,0.170713433411334,0.149253583327269,0.145437244595335,0.445750703955991,0.445345474746078,0.437192741534509,0.608611171143378,0.602545980452903,0.63067358946137,0.654915776781629,0.657373400099542,0.666533744655402,0.697255093101704,0.721077720826311,0.69899108647446,0.100243497175101,0.136840591702261,0.155384554362197,0.155134753777979,0.442762973412193,0.61394358035255,0.659607640512191,0.705774633467492
